date,branch,direction,dOpen,bHi,bLo,entry,sl,tp,outcome,exit_price,exit_bar,bars_held,bars_to_entry,pnl,mfe,mae
2026-07-02,fliplong,1,8677.761,8705.199,8660.793,8722.199,8643.793,8761.199,TIMEOUT,8708.825,2026-07-02 13:04:00+10:00,180,65,-13.373999999999796,7.18999999999869,16.842000000000553
2026-07-03,fliplong,1,8777.357,8763.199,8757.261,8780.199,8740.261,8819.199,TP,8819.199,2026-07-03 11:17:00+10:00,73,34,39.0,39.65799999999945,3.842000000000553
2026-07-07,fliplong,1,8818.261,8814.857,8811.761,8831.857,8794.761,8870.857,TIMEOUT,8815.261,2026-07-07 13:04:00+10:00,180,73,-16.59599999999955,16.342000000000553,21.09599999999955
2026-07-09,fliplong,1,8723.857,8720.825,8710.293,8737.825,8693.293,8776.825,TIMEOUT,8712.857,2026-07-09 13:04:00+10:00,180,130,-24.968000000000757,5.0,28.0
2026-07-10,fliplong,1,8752.389,8758.699,8749.793,8775.699,8732.793,8814.699,TP,8814.699,2026-07-10 12:17:00+10:00,128,63,39.0,39.18999999999869,4.5
2026-07-21,fliplong,1,8742.493,8751.025,8737.899,8768.025,8720.899,8807.025,TIMEOUT,8785.993,2026-07-21 13:04:00+10:00,180,38,17.968000000000757,19.564000000000306,21.435999999999694
2026-07-24,fliplong,1,8786.557,8796.525,8782.493,8813.525,8765.493,8852.525,SL,8765.493,2026-07-24 12:45:00+10:00,161,73,-48.03199999999924,4.032000000001062,48.064000000000306
2026-07-29,fliplong,1,9031.589,9012.525,9002.899,9029.525,8985.899,9068.525,TP,9068.525,2026-07-29 10:35:00+10:00,31,7,39.0,39.0,5.031999999999243
2026-08-07,fliplong,1,9249.589,9235.993,9220.899,9252.993,9203.899,9291.993,TIMEOUT,9266.493,2026-08-07 13:06:00+10:00,180,61,13.5,20.59599999999955,11.904000000000451
2026-08-18,fliplong,1,9065.361,9060.799,9059.799,9077.799,9042.799,9116.799,TIMEOUT,9091.525,2026-08-18 13:06:00+10:00,180,13,13.725999999998749,26.68999999999869,10.438000000000102
