date,branch,direction,dOpen,bHi,bLo,entry,sl,tp,outcome,exit_price,exit_bar,bars_held,bars_to_entry,pnl,mfe,mae
2024-10-14,flipshort,-1,8245.999,8261.593,8246.593,8229.593,8278.593,8190.593000000001,TIMEOUT,8244.625,2024-10-14 13:04:00+11:00,180,13,-15.031999999999243,4.032000000001062,29.09599999999955
2024-10-17,flipshort,-1,8353.689,8364.689,8359.999,8342.999,8381.689,8303.999,TIMEOUT,8353.689,2024-10-17 13:05:00+11:00,180,97,-10.69000000000051,3.3099999999994907,24.626000000000204
2024-10-23,flipshort,-1,8223.657,8226.561,8221.625,8204.625,8243.561,8165.625,TIMEOUT,8205.999,2024-10-23 13:06:00+11:00,180,180,-1.3739999999997963,0.06400000000030559,2.0319999999992433
2024-10-31,flipshort,-1,8160.689,8175.657,8167.999,8150.999,8192.657,8111.999,TIMEOUT,8139.593,2024-10-31 13:05:00+11:00,180,109,11.405999999999949,13.438000000000102,19.658000000000357
2024-11-04,flipshort,-1,8141.561,8162.561,8154.689,8137.689,8179.561,8098.689,TIMEOUT,8146.561,2024-11-04 13:06:00+11:00,180,34,-8.871999999999389,8.128000000000611,13.30999999999949
2024-11-06,flipshort,-1,8196.625,8202.561,8197.657,8180.656999999999,8219.561,8141.656999999999,TIMEOUT,8202.593,2024-11-06 13:04:00+11:00,180,36,-21.936000000001513,1.095999999999549,29.032000000001062
2024-11-21,flipshort,-1,8336.657,8353.689,8340.593,8323.593,8370.689,8284.593,TIMEOUT,8321.999,2024-11-21 13:04:00+11:00,180,92,1.5940000000009604,10.0,12.031999999999243
2024-11-25,flipshort,-1,8446.657,8468.657,8468.625,8451.625,8485.657,8412.625,TIMEOUT,8446.689,2024-11-25 13:05:00+11:00,180,7,4.935999999999694,18.064000000000306,10.064000000000306
2024-12-10,flipshort,-1,8429.593,8435.689,8429.657,8412.657,8452.689,8373.657,TP,8373.657,2024-12-10 12:31:00+11:00,147,20,39.0,39.03199999999924,3.9680000000007567
2024-12-11,flipshort,-1,8370.689,8376.561,8374.999,8357.999,8393.561,8318.999,TIMEOUT,8349.625,2024-12-11 13:07:00+11:00,180,84,8.373999999999796,17.40599999999904,7.59400000000096
2024-12-20,flipshort,-1,8118.999,8132.625,8119.689,8102.689,8149.625,8063.689,TP,8063.689,2024-12-20 13:00:00+11:00,175,8,39.0,42.0,6.903999999999542
2025-01-06,flipshort,-1,8269.593,8286.561,8285.625,8268.625,8303.561,8229.625,TIMEOUT,8258.625,2025-01-06 13:05:00+11:00,180,75,10.0,15.064000000000306,7.373999999999796
2025-01-07,flipshort,-1,8270.689,8285.561,8278.625,8261.625,8302.561,8222.625,TIMEOUT,8277.999,2025-01-07 13:06:00+11:00,180,151,-16.373999999999796,0.0319999999992433,17.031999999999243
2025-01-10,flipshort,-1,8344.689,8354.657,8338.657,8321.657,8371.657,8282.657,TP,8282.657,2025-01-10 11:42:00+11:00,98,40,39.0,41.09599999999955,5.904000000000451
2025-01-13,flipshort,-1,8219.593,8220.999,8213.561,8196.561,8237.999,8157.561,TIMEOUT,8178.999,2025-01-13 13:04:00+11:00,180,17,17.561999999999898,28.935999999999694,38.064000000000306
2025-01-14,flipshort,-1,8233.625,8237.625,8236.593,8219.593,8254.625,8180.593000000001,TIMEOUT,8206.999,2025-01-14 13:07:00+11:00,180,85,12.59400000000096,16.968000000000757,6.967999999998938
2025-01-16,flipshort,-1,8325.999,8348.689,8338.593,8321.593,8365.689,8282.593,TIMEOUT,8321.625,2025-01-16 13:07:00+11:00,180,85,-0.0319999999992433,6.032000000001062,19.40599999999904
2025-02-12,flipshort,-1,8480.999,8485.657,8481.999,8464.999,8502.657,8425.999,SL,8502.657,2025-02-12 12:46:00+11:00,160,21,-37.65799999999945,0.4059999999990396,38.69000000000051
