amplitude,channelDeviation,emaFast,emaSlow,confirmWindow,signal_count,pct_confirmed,avg_confirm_bar,buy_count,buy_pct_confirmed,sell_count,sell_pct_confirmed,valid
2,5,8,100,1,1659,0.453651,1.0,884,0.459938,775,0.446686,True
2,5,10,100,1,1659,0.453651,1.0,884,0.459938,775,0.446686,True
2,1,13,100,1,1655,0.453549,1.0,881,0.459333,774,0.44714,True
2,2,13,100,1,1655,0.453549,1.0,881,0.459333,774,0.44714,True
2,3,13,100,1,1655,0.453549,1.0,881,0.459333,774,0.44714,True
2,4,13,100,1,1655,0.453549,1.0,881,0.459333,774,0.44714,True
2,5,13,100,1,1655,0.453549,1.0,881,0.459333,774,0.44714,True
1,1,8,50,1,2776,0.452486,1.0,1469,0.460502,1307,0.443803,True
1,2,8,50,1,2776,0.452486,1.0,1469,0.460502,1307,0.443803,True
1,3,8,50,1,2776,0.452486,1.0,1469,0.460502,1307,0.443803,True
1,4,8,50,1,2776,0.452486,1.0,1469,0.460502,1307,0.443803,True
1,5,8,50,1,2776,0.452486,1.0,1469,0.460502,1307,0.443803,True
1,1,5,50,1,2796,0.451988,1.0,1478,0.460006,1318,0.443323,True
1,2,5,50,1,2796,0.451988,1.0,1478,0.460006,1318,0.443323,True
1,3,5,50,1,2796,0.451988,1.0,1478,0.460006,1318,0.443323,True
1,4,5,50,1,2796,0.451988,1.0,1478,0.460006,1318,0.443323,True
1,5,5,50,1,2796,0.451988,1.0,1478,0.460006,1318,0.443323,True
1,1,10,50,1,2748,0.451825,1.0,1453,0.459229,1295,0.443797,True
1,2,10,50,1,2748,0.451825,1.0,1453,0.459229,1295,0.443797,True
1,3,10,50,1,2748,0.451825,1.0,1453,0.459229,1295,0.443797,True
1,4,10,50,1,2748,0.451825,1.0,1453,0.459229,1295,0.443797,True
1,5,10,50,1,2748,0.451825,1.0,1453,0.459229,1295,0.443797,True
2,1,5,200,1,1541,0.451377,1.0,848,0.460369,693,0.44084,True
2,2,5,200,1,1541,0.451377,1.0,848,0.460369,693,0.44084,True
2,3,5,200,1,1541,0.451377,1.0,848,0.460369,693,0.44084,True
2,4,5,200,1,1541,0.451377,1.0,848,0.460369,693,0.44084,True
2,5,5,200,1,1541,0.451377,1.0,848,0.460369,693,0.44084,True
2,1,10,200,1,1538,0.451291,1.0,845,0.459989,693,0.44112,True
2,2,10,200,1,1538,0.451291,1.0,845,0.459989,693,0.44112,True
2,3,10,200,1,1538,0.451291,1.0,845,0.459989,693,0.44112,True
2,4,10,200,1,1538,0.451291,1.0,845,0.459989,693,0.44112,True
2,5,10,200,1,1538,0.451291,1.0,845,0.459989,693,0.44112,True
1,1,13,50,1,2726,0.4511,1.0,1439,0.457843,1287,0.443793,True
1,2,13,50,1,2726,0.4511,1.0,1439,0.457843,1287,0.443793,True
1,3,13,50,1,2726,0.4511,1.0,1439,0.457843,1287,0.443793,True
1,4,13,50,1,2726,0.4511,1.0,1439,0.457843,1287,0.443793,True
1,5,13,50,1,2726,0.4511,1.0,1439,0.457843,1287,0.443793,True
2,1,8,200,1,1538,0.451026,1.0,845,0.459739,693,0.44084,True
2,2,8,200,1,1538,0.451026,1.0,845,0.459739,693,0.44084,True
2,3,8,200,1,1538,0.451026,1.0,845,0.459739,693,0.44084,True
2,4,8,200,1,1538,0.451026,1.0,845,0.459739,693,0.44084,True
2,5,8,200,1,1538,0.451026,1.0,845,0.459739,693,0.44084,True
2,1,13,200,1,1531,0.450957,1.0,841,0.459061,690,0.441459,True
2,2,13,200,1,1531,0.450957,1.0,841,0.459061,690,0.441459,True
2,3,13,200,1,1531,0.450957,1.0,841,0.459061,690,0.441459,True
2,4,13,200,1,1531,0.450957,1.0,841,0.459061,690,0.441459,True
2,5,13,200,1,1531,0.450957,1.0,841,0.459061,690,0.441459,True
1,1,8,200,1,2442,0.450221,1.0,1341,0.459404,1101,0.439521,True
1,2,8,200,1,2442,0.450221,1.0,1341,0.459404,1101,0.439521,True
1,3,8,200,1,2442,0.450221,1.0,1341,0.459404,1101,0.439521,True
1,4,8,200,1,2442,0.450221,1.0,1341,0.459404,1101,0.439521,True
1,5,8,200,1,2442,0.450221,1.0,1341,0.459404,1101,0.439521,True
1,1,8,100,1,2608,0.449345,1.0,1396,0.458607,1212,0.43913,True
1,2,8,100,1,2608,0.449345,1.0,1396,0.458607,1212,0.43913,True
1,3,8,100,1,2608,0.449345,1.0,1396,0.458607,1212,0.43913,True
1,4,8,100,1,2608,0.449345,1.0,1396,0.458607,1212,0.43913,True
1,5,8,100,1,2608,0.449345,1.0,1396,0.458607,1212,0.43913,True
1,1,10,200,1,2403,0.449075,1.0,1318,0.457321,1085,0.439449,True
1,2,10,200,1,2403,0.449075,1.0,1318,0.457321,1085,0.439449,True
1,3,10,200,1,2403,0.449075,1.0,1318,0.457321,1085,0.439449,True
1,4,10,200,1,2403,0.449075,1.0,1318,0.457321,1085,0.439449,True
1,5,10,200,1,2403,0.449075,1.0,1318,0.457321,1085,0.439449,True
1,1,5,200,1,2472,0.448476,1.0,1354,0.457587,1118,0.437916,True
1,2,5,200,1,2472,0.448476,1.0,1354,0.457587,1118,0.437916,True
1,3,5,200,1,2472,0.448476,1.0,1354,0.457587,1118,0.437916,True
1,4,5,200,1,2472,0.448476,1.0,1354,0.457587,1118,0.437916,True
1,5,5,200,1,2472,0.448476,1.0,1354,0.457587,1118,0.437916,True
1,1,10,100,1,2572,0.448318,1.0,1375,0.456659,1197,0.439105,True
1,2,10,100,1,2572,0.448318,1.0,1375,0.456659,1197,0.439105,True
1,3,10,100,1,2572,0.448318,1.0,1375,0.456659,1197,0.439105,True
1,4,10,100,1,2572,0.448318,1.0,1375,0.456659,1197,0.439105,True
1,5,10,100,1,2572,0.448318,1.0,1375,0.456659,1197,0.439105,True
1,1,13,200,1,2362,0.448282,1.0,1292,0.455571,1070,0.439786,True
1,2,13,200,1,2362,0.448282,1.0,1292,0.455571,1070,0.439786,True
1,3,13,200,1,2362,0.448282,1.0,1292,0.455571,1070,0.439786,True
1,4,13,200,1,2362,0.448282,1.0,1292,0.455571,1070,0.439786,True
1,5,13,200,1,2362,0.448282,1.0,1292,0.455571,1070,0.439786,True
1,1,5,100,1,2635,0.448205,1.0,1409,0.457616,1226,0.437857,True
1,2,5,100,1,2635,0.448205,1.0,1409,0.457616,1226,0.437857,True
1,3,5,100,1,2635,0.448205,1.0,1409,0.457616,1226,0.437857,True
1,4,5,100,1,2635,0.448205,1.0,1409,0.457616,1226,0.437857,True
1,5,5,100,1,2635,0.448205,1.0,1409,0.457616,1226,0.437857,True
1,1,8,20,1,2973,0.447876,1.0,1563,0.457955,1410,0.437209,True
1,2,8,20,1,2973,0.447876,1.0,1563,0.457955,1410,0.437209,True
1,3,8,20,1,2973,0.447876,1.0,1563,0.457955,1410,0.437209,True
1,4,8,20,1,2973,0.447876,1.0,1563,0.457955,1410,0.437209,True
1,5,8,20,1,2973,0.447876,1.0,1563,0.457955,1410,0.437209,True
1,1,5,20,1,2978,0.447618,1.0,1564,0.457578,1414,0.437094,True
1,2,5,20,1,2978,0.447618,1.0,1564,0.457578,1414,0.437094,True
1,3,5,20,1,2978,0.447618,1.0,1564,0.457578,1414,0.437094,True
1,4,5,20,1,2978,0.447618,1.0,1564,0.457578,1414,0.437094,True
1,5,5,20,1,2978,0.447618,1.0,1564,0.457578,1414,0.437094,True
1,1,13,100,1,2538,0.44754,1.0,1354,0.455126,1184,0.439169,True
1,2,13,100,1,2538,0.44754,1.0,1354,0.455126,1184,0.439169,True
1,3,13,100,1,2538,0.44754,1.0,1354,0.455126,1184,0.439169,True
1,4,13,100,1,2538,0.44754,1.0,1354,0.455126,1184,0.439169,True
1,5,13,100,1,2538,0.44754,1.0,1354,0.455126,1184,0.439169,True
1,1,10,20,1,2966,0.447428,1.0,1559,0.457319,1407,0.436957,True
1,2,10,20,1,2966,0.447428,1.0,1559,0.457319,1407,0.436957,True
1,3,10,20,1,2966,0.447428,1.0,1559,0.457319,1407,0.436957,True
1,4,10,20,1,2966,0.447428,1.0,1559,0.457319,1407,0.436957,True
1,5,10,20,1,2966,0.447428,1.0,1559,0.457319,1407,0.436957,True
1,1,13,20,1,2967,0.447309,1.0,1559,0.456917,1408,0.437131,True
1,2,13,20,1,2967,0.447309,1.0,1559,0.456917,1408,0.437131,True
1,3,13,20,1,2967,0.447309,1.0,1559,0.456917,1408,0.437131,True
1,4,13,20,1,2967,0.447309,1.0,1559,0.456917,1408,0.437131,True
1,5,13,20,1,2967,0.447309,1.0,1559,0.456917,1408,0.437131,True
