net,pf,dd,streak
510.7820000000001,11.852923678395376,15.864000000000004,1
343.965,4.159497368348536,46.797,3
521.813,12.160104369399235,15.607,1
387.00300000000004,5.118455218797889,47.347999999999956,3
460.25500000000005,8.396030853286197,15.580000000000013,1
318.935,3.90765626139596,31.433999999999997,2
220.676,2.4120101097354194,46.984,3
96.315,1.4724867179796612,58.395,3
396.15899999999993,5.221148416106381,62.66100000000001,4
221.32800000000003,2.4194243496998618,77.757,5
353.82199999999995,4.225712931223105,31.15,2
418.253,6.373447075298381,31.149999999999977,2
389.207,5.153269093276136,31.471000000000004,2
336.566,4.081428989965574,31.160000000000025,2
420.20799999999997,6.37185518510943,31.120000000000005,2
354.069,4.226170625700462,15.864000000000004,1
336.242,4.079110997152041,31.176999999999992,2
387.142,5.141131922085424,46.739999999999995,3
468.885,8.528177381028836,31.07,2
378.778,5.048200754539528,15.620000000000005,1
296.41,3.380038541833949,46.64999999999999,3
518.857,11.967637608861079,15.864000000000004,1
367.63,4.92863631020443,15.62,1
187.709,2.0907036066450124,47.10400000000001,3
419.17,6.364071457821457,31.363999999999976,2
477.298,8.657105271601376,31.226999999999975,2
427.562,6.493043154283952,46.64999999999998,3
470.879,8.548920275101402,15.620000000000005,1
436.51700000000005,6.598740492772584,31.159999999999997,2
354.51599999999996,4.241022453009581,31.139999999999986,2
345.81000000000006,4.1652799516709225,31.44399999999996,2
343.70799999999997,4.146327843941377,31.15,2
396.632,5.241735912819361,31.120000000000005,2
378.13999999999993,5.035171964870719,15.864000000000004,1
510.28,11.839033094014189,15.863999999999976,1
346.519,4.170608741799416,31.48399999999998,2
355.254,4.250027445383687,31.176999999999992,2
396.736,5.225180515026944,15.863999999999976,1
428.901,6.494222689075631,15.864000000000004,1
427.15099999999995,6.46012450307423,31.139999999999986,2
420.05100000000004,6.384302817443023,31.363999999999976,2
419.648,6.360789974578761,31.470999999999947,2
263.564,2.869791925311615,31.48400000000001,2
395.527,5.1942588704375305,31.433999999999997,2
189.48,2.101570266672093,46.757000000000005,3
467.336,8.428053723277438,15.863999999999976,1
387.43,5.14186444301903,15.620000000000005,1
222.39899999999997,2.4238547968885045,62.33700000000002,4
429.336,6.525559845559847,31.0,2
387.28000000000003,5.139774027001315,31.080000000000013,2
427.42,6.460073325583476,31.226999999999975,2
254.089,2.8114925319930135,36.821,2
302.35400000000004,3.4293266913064437,31.150000000000006,2
387.73499999999996,5.145701241352764,46.757000000000005,3
377.727,5.031496147031827,31.214,2
304.029,3.4409412784816222,46.726999999999975,3
229.05100000000002,2.47005667122347,31.434000000000005,2
386.172,5.0912818230937935,47.29800000000001,3
643.9110000000001,inf,0.0,0
477.878,8.595613128824604,31.727999999999952,2
345.77200000000005,4.143124653437445,31.226999999999997,2
397.851,5.253407742390713,31.190000000000012,2
418.66499999999996,6.372321313999742,15.620000000000005,1
228.844,2.4605541124435963,62.84800000000001,4
462.605,8.424249719146204,15.620000000000005,1
304.36100000000005,3.441000264662716,62.417,4
501.769,11.60038026830041,31.727999999999952,2
510.407,11.856489556302378,31.433999999999997,2
387.363,5.141148171905068,31.15,2
252.87199999999999,2.7993524744725513,46.797,3
263.234,2.874432117578365,47.00399999999999,3
435.55,6.557753164556961,15.863999999999976,1
428.011,6.475807277007317,31.150000000000006,2
475.89700000000005,8.594787826558786,31.471000000000004,2
355.616,4.267118064806564,46.68699999999998,3
386.593,5.12348273140346,31.43399999999997,2
377.755,5.02921475350385,46.81999999999999,3
260.599,2.8513448231767096,47.091,3
386.919,5.123265627997187,31.43399999999997,2
270.708,2.927419527094858,47.024,3
470.157,8.482406302220099,31.10699999999997,2
470.745,8.512567625795949,15.864,1
312.114,3.500212280209877,47.07799999999992,3
193.57100000000003,2.238101634206403,78.21100000000004,5
397.19,5.2536170577337025,31.119999999999997,2
429.191,6.488516330340929,15.864,1
386.91,5.140732020547946,46.69999999999999,3
387.445,5.144240025671194,15.620000000000005,1
354.406,4.246457262725915,31.24000000000001,2
312.664,3.5122856637793882,31.107,2
394.46400000000006,5.20968155041407,31.484,2
354.307,4.240178146833962,47.05099999999999,3
367.199,4.9268420489787195,31.200000000000003,2
519.261,12.100064129970074,15.620000000000005,1
263.38800000000003,2.874674372588934,31.444000000000003,2
411.23900000000003,6.290608516660235,31.15,2
394.6789999999999,5.23171110896673,31.186999999999955,2
460.593,8.35842093491389,15.864000000000004,1
387.848,5.135104590911999,31.44399999999996,2
271.332,2.9349759315385984,46.833999999999996,3
270.649,2.9298849837066196,36.80000000000004,2
513.096,11.929959100204497,31.363999999999976,2
395.35699999999997,5.21799618055926,62.25999999999999,4
470.47599999999994,8.536418536851043,15.620000000000005,1
355.228,4.2590621760231935,31.069999999999993,2
385.96500000000003,5.112529434955408,31.48400000000001,2
468.058,8.500448689186593,15.620000000000005,1
544.8650000000001,18.469220904135945,15.620000000000005,1
429.374,6.524129324430378,46.607,3
