null_best
18.074900000000003
15.1153
16.623181818181816
15.8456
17.2753
12.963384615384614
20.145999999999997
18.700538461538464
17.657600000000002
17.532416666666666
14.020142857142856
21.6782
21.224333333333334
15.118588235294116
21.8268
14.692785714285714
15.544692307692308
17.923000000000002
12.206785714285713
15.614230769230769
15.984250000000001
20.355700000000002
20.5039
15.479266666666666
19.380272727272725
14.860565217391304
16.243846153846153
19.391214285714288
17.8121
18.64885714285714
20.810812499999997
16.5875
21.668285714285712
18.573769230769226
13.618454545454545
17.711545454545455
18.8145
14.774235294117645
17.458900000000003
21.15809090909091
16.10123076923077
17.430500000000002
16.134461538461537
20.958099999999998
20.4137
13.023600000000002
13.399181818181814
17.52881818181818
14.595454545454544
14.366285714285713
13.428599999999998
17.310899999999997
17.53675
12.980482758620688
14.898200000000003
25.627923076923075
11.3655
20.308583333333335
15.269499999999999
14.884928571428572
15.2684
16.528545454545455
18.499636363636363
13.790086956521737
12.890916666666667
17.56836363636364
17.416090909090908
22.30807692307692
16.49354545454545
15.932785714285716
20.320769230769233
14.663153846153845
16.526636363636364
19.502833333333335
16.842142857142857
25.729181818181818
17.345899999999997
16.4752
26.29709090909091
17.623272727272727
16.400307692307692
15.321384615384614
22.949583333333333
17.413000000000004
11.831333333333335
13.538333333333332
14.8074375
25.948900000000002
16.750176470588233
18.297545454545453
13.493799999999998
18.673615384615385
23.1702
18.1046
13.642090909090909
16.596799999999995
17.66927272727273
17.66416666666667
21.7207
21.969166666666666
18.22324
21.608533333333334
16.171384615384618
18.354280000000003
17.742333333333335
15.476176470588237
17.455199999999998
18.28618181818182
14.829000000000002
25.97209090909091
13.59575
17.73975
18.368999999999996
13.074235294117647
13.181900000000002
16.5773
16.917615384615388
23.7986
18.8545
12.253899999999998
30.25172727272727
15.875937500000001
21.291199999999996
12.316200000000002
13.8978125
16.454272727272727
20.94483333333333
16.71909090909091
13.921769230769229
21.980000000000004
18.44235294117647
13.653066666666666
15.753642857142856
13.133454545454548
14.828666666666665
15.328923076923077
10.575769230769229
20.1655
22.017818181818182
19.010499999999997
16.447181818181818
14.771090909090908
21.09345454545455
20.9909
20.1398
15.77442857142857
20.702666666666666
14.934466666666669
15.940785714285715
15.032705882352941
