set,sl,tp,n_tr,net_tr,exp_tr,pf_tr,dd_tr,mar_tr,r2_tr,t_tr,n_te,net_te,exp_te,pf_te,dd_te,mar_te,r2_te,n_f,net_f,exp_f,pf_f,dd_f,mar_f,r2_f,t_f
Flip_long_only,5,50,67,103.227,1.5407014925373135,1.3618889025223933,98.378,1.0492894752891908,0.021027693498936545,0.7787698396902377,37,20.771999999999995,0.5614054054054053,1.1264826947901696,71.668,0.2898364681587318,0.5187971582940866,104,123.99900000000001,1.192298076923077,1.275876415268548,98.378,1.2604342434284088,0.5088903174239078,0.7591516304875602
Flip_long_only,6,3,67,-41.57999999999999,-0.620597014925373,0.750723907843384,71.315,-0.5830470448012338,0.6883844766676412,-1.1026881201405798,37,-22.776999999999997,-0.6155945945945945,0.7536023366508003,41.407,-0.5500760740937523,0.12892482026706323,104,-64.357,-0.6188173076923077,0.7517502883395115,82.98699999999998,-0.7755070071215975,0.7865495671859251,-1.3724494806133793
Flip_long_only,6,4,67,-33.343999999999994,-0.49767164179104467,0.8203157838012607,77.919,-0.42793156996368015,0.5487834953807881,-0.7887853994003168,37,-52.55700000000001,-1.4204594594594597,0.5734702158740463,64.727,-0.8119795448576329,0.7052448999421007,104,-85.90099999999998,-0.8259711538461537,0.7218141779202696,98.07100000000001,-0.8759062311998447,0.7154128902943935,-1.6271798725639735
Flip_long_only,6,5,67,-17.965000000000003,-0.268134328358209,0.9091424034148092,81.39900000000002,-0.22070295703878426,0.4056462899787232,-0.3850955956705713,37,-68.62100000000001,-1.8546216216216218,0.5173788893265064,78.821,-0.8705928623082683,0.7567551285833821,104,-86.586,-0.8325576923076923,0.7452686144314248,100.27600000000004,-0.863476804020902,0.6433535832599003,-1.4901344592486567
Flip_long_only,6,6,67,-20.223,-0.30183582089552236,0.9064001332975404,82.38800000000002,-0.24546050395688684,0.4608395598279688,-0.3991438982986901,37,-68.71799999999999,-1.8572432432432429,0.5366940622029248,80.868,-0.8497551565514171,0.8175324303485572,104,-88.94099999999999,-0.855201923076923,0.7559107412886034,101.09100000000007,-0.879811259162536,0.6628304729041572,-1.4239177564626182
Flip_long_only,6,8,67,-12.22,-0.18238805970149255,0.9492014399853673,87.86700000000002,-0.13907382748927355,0.4042194145244479,-0.20965899199772423,37,-57.057999999999986,-1.5421081081081076,0.6302881469050289,73.21799999999999,-0.7792892458138708,0.6094432009726629,104,-69.27799999999999,-0.6661346153846153,0.8245633583108164,93.03700000000002,-0.744628481141911,0.4808471185747685,-0.9706737774467191
Flip_long_only,6,10,67,27.598999999999997,0.4119253731343283,1.1117377468643468,92.55000000000001,0.2982063749324689,0.09966240204486475,0.41726952481152096,37,-65.03799999999998,-1.7577837837837833,0.6096416203011806,69.01799999999999,-0.9423338839143411,0.3485321929676577,104,-37.43900000000001,-0.3599903846153847,0.9094821437637962,92.55000000000001,-0.404527282549973,0.04652329641795111,-0.4668898197516125
Flip_long_only,6,12,67,45.472,0.6786865671641791,1.1754876156808867,82.36,0.5521126760563381,0.007988494561387201,0.6209866433630514,37,-63.188,-1.707783783783784,0.633949519467504,69.178,-0.9134117783110238,0.4116726385855316,104,-17.71599999999998,-0.17034615384615365,0.9589659493351308,82.36,-0.21510441962117507,2.0918191927491744e-05,-0.20084442590394147
Flip_long_only,6,15,67,56.746,0.8469552238805971,1.2044296820399016,74.314,0.7635977070269399,0.005492603574316612,0.685614160527962,37,-58.085,-1.569864864864865,0.6748452177028404,67.03500000000001,-0.866487655702245,0.42831217748681105,104,-1.3389999999999702,-0.012874999999999713,0.9970650124939723,74.314,-0.018018139246978634,0.007488686643263249,-0.01352011258720082
Flip_long_only,6,20,67,58.845000000000006,0.8782835820895524,1.194531497937163,102.80999999999997,0.5723665013131021,0.06865140862038409,0.6131866541588087,37,-43.567,-1.1774864864864865,0.7641814796371272,73.68400000000001,-0.5912681179089082,0.07586707872577111,104,15.278000000000016,0.1469038461538463,1.0313559530748455,102.80999999999997,0.14860422137924345,0.09887039279121929,0.13280177616455596
Flip_long_only,6,25,67,113.97200000000001,1.7010746268656718,1.3767719242568497,92.58999999999999,1.2309320660978509,0.10871534637458863,1.0429404655248309,37,-8.475000000000007,-0.22905405405405424,0.9541267023188343,73.68400000000001,-0.11501818576624512,0.15674149155389286,104,105.49700000000001,1.0143942307692309,1.216517802168934,92.58999999999999,1.1393995031860895,0.4624787049455872,0.7952542926695817
Flip_long_only,6,30,67,143.15600000000003,2.136656716417911,1.463579075536097,81.19999999999999,1.7630049261083751,0.18775193989194183,1.1804818339721235,37,26.748000000000005,0.722918918918919,1.1447809989823976,73.68400000000001,0.3630096085988817,0.47835688008983807,104,169.904,1.6336923076923076,1.344246019685789,81.19999999999999,2.0924137931034483,0.6755955647416992,1.1388304112277312
Flip_long_only,6,40,67,108.093,1.6133283582089553,1.3294795044990122,125.765,0.8594839581759631,0.0012753521407337849,0.807882230683621,37,77.92500000000001,2.1060810810810815,1.421790763634789,73.68400000000001,1.057556593018837,0.679359276519228,104,186.01799999999997,1.788634615384615,1.3627354627354624,125.765,1.4790919572218024,0.47566188097514034,1.0919482240258256
Flip_long_only,6,50,67,69.943,1.0439253731343283,1.2091459293945972,115.72799999999998,0.6043740494953685,0.003227635430101334,0.5140767933502924,37,75.14499999999998,2.0309459459459456,1.4067432394396695,73.68400000000001,1.019827913794039,0.6426203765803072,104,145.08800000000002,1.3950769230769233,1.2794614480805904,115.72799999999998,1.253698327111849,0.39970646888966416,0.8250631223147047
Flip_long_only,8,3,67,-37.132000000000005,-0.5542089552238807,0.7908303806310238,76.19799999999998,-0.4873093781989031,0.6503909960131746,-0.8544696557011925,37,-41.004000000000005,-1.1082162162162164,0.6395157674488119,57.744,-0.7100997506234414,0.2336736149569339,104,-78.13600000000001,-0.7513076923076925,0.7317384676655176,99.86699999999996,-0.782400592788409,0.8167909509880792,-1.425168523318231
Flip_long_only,8,4,67,-18.032999999999998,-0.26914925373134324,0.9072619837388339,67.89800000000001,-0.26558956081180585,0.3697928004190875,-0.37288623786068775,37,-92.20100000000001,-2.4919189189189193,0.4338773455152765,104.37100000000002,-0.8833967289764397,0.8441080905587922,104,-110.23400000000001,-1.0599423076923078,0.6914935001329362,122.40400000000004,-0.9005751446031174,0.6853038159143979,-1.7766223244289296
Flip_long_only,8,5,67,-13.766999999999996,-0.20547761194029845,0.9370875756301752,80.16100000000002,-0.17174186948765602,0.3775376130077106,-0.2567455070472876,37,-113.488,-3.0672432432432433,0.3932777691645593,123.68800000000002,-0.9175344414979625,0.8762185269644384,104,-127.25500000000001,-1.2236057692307694,0.6864705983803053,137.45499999999998,-0.9257938961842059,0.6907448015274055,-1.8695547636479923
Flip_long_only,8,6,67,-17.15799999999999,-0.2560895522388058,0.929458294961189,84.56,-0.20290917691579932,0.449556857953611,-0.29385996180646934,37,-115.99800000000002,-3.1350810810810814,0.4069662220540795,128.148,-0.9051877516621408,0.9129517542894301,104,-133.15599999999998,-1.2803461538461536,0.6965679427025772,145.30599999999998,-0.9163833565028284,0.7138235835654846,-1.8245806520768455
Flip_long_only,8,8,67,-7.314999999999998,-0.10917910447761191,0.9735243872424828,91.82000000000002,-0.07966673927248961,0.2977921994708205,-0.10887061574766554,37,-106.438,-2.8767027027027026,0.47750489664279305,122.59800000000001,-0.8681870829866718,0.8383474579284693,104,-113.753,-1.0937788461538462,0.7630160644829304,132.483,-0.8586233705456549,0.47373210941553995,-1.375574842904607
Flip_long_only,8,10,67,3.0939999999999905,0.046179104477611796,1.0102537589935807,119.12,0.025973807924781652,0.33279123128119403,0.041145848261708015,37,-118.398,-3.199945945945946,0.46175632242431963,120.35800000000002,-0.9837152495056414,0.7369238249883083,104,-115.30399999999997,-1.1086923076923074,0.7789900213526951,127.72300000000006,-0.9027661423549393,0.41720540737290945,-1.2620382921809448
Flip_long_only,8,12,67,22.750999999999998,0.33956716417910443,1.0715285048212813,117.696,0.19330308591625883,0.16328664664335144,0.2749040514650926,37,-118.53800000000001,-3.20372972972973,0.4800303547381026,122.50800000000002,-0.9675939530479641,0.797988925159472,104,-95.78699999999998,-0.921028846153846,0.8245787854369643,122.50800000000004,-0.7818836320893325,0.2776476164073207,-0.96028824586747
Flip_long_only,8,15,67,24.426000000000002,0.3645671641791045,1.0710818550076826,123.96800000000002,0.19703471863706762,0.15216846703425568,0.26502476592279134,37,-115.49800000000002,-3.1215675675675683,0.510707431868537,122.42800000000003,-0.9433953017283627,0.8199901710654434,104,-91.07199999999997,-0.8756923076923074,0.8428934434854912,128.26800000000003,-0.7100134094240181,0.28960645510757427,-0.8261442548758866
Flip_long_only,8,20,67,0.07500000000000817,0.0011194029850747488,1.0001949642045722,141.129,0.0005314286928980448,0.41738853783519236,0.0007154021304380118,37,-102.98000000000002,-2.783243243243244,0.5782291193106188,114.90000000000002,-0.8962576153176676,0.6382609867806431,104,-102.90499999999997,-0.9894711538461536,0.8363592415961275,165.08100000000002,-0.6233606532550685,0.710089808729863,-0.8209765840223405
Flip_long_only,8,25,67,60.21200000000001,0.8986865671641793,1.1565224624758896,128.672,0.46794951504600857,0.024968267373743032,0.5081297966758018,37,-67.88800000000002,-1.8348108108108114,0.7219539566105971,97.454,-0.6966158392677574,0.1969116290178959,104,-7.675999999999981,-0.07380769230769212,0.9877935332441755,128.672,-0.05965555831882601,0.03506934016337975,-0.05359811319549724
Flip_long_only,8,30,67,92.23600000000002,1.3766567164179107,1.2345742435262939,128.16199999999998,0.719682901328007,0.003624397522106326,0.7040871181270302,37,-32.665,-0.8828378378378379,0.8662153251338256,97.454,-0.3351837790136885,0.01566709656388289,104,59.57100000000001,0.572798076923077,1.0934642050812169,128.16199999999998,0.4648101621385436,0.2275840656975981,0.3721550149557086
Flip_long_only,8,40,67,12.618999999999993,0.18834328358208943,1.0295557387646503,195.30599999999998,0.0646114302683993,0.3757349957750807,0.0901462368698757,37,18.511999999999986,0.5003243243243239,1.0758188244641858,97.454,0.18995628706877077,0.35118156117701255,104,31.130999999999972,0.2993365384615382,1.0463868446187472,195.30599999999998,0.15939602469970188,0.008065929687689164,0.17480716633698254
Flip_long_only,8,50,67,-27.187999999999974,-0.405791044776119,0.9374935339327714,185.26900000000003,-0.14674878150149226,0.4583813025956039,-0.19168787547382912,37,15.731999999999998,0.42518918918918913,1.0644328946883412,97.454,0.16143000800377613,0.29075563459939135,104,-11.455999999999982,-0.11015384615384598,0.983131210206089,185.26900000000003,-0.0618344137443392,0.13491817004435533,-0.06257332157586258
Flip_long_only,10,3,67,-50.613,-0.7554179104477612,0.7431789927692503,81.008,-0.6247901441832906,0.7099465469739962,-1.0286038761326486,37,-30.02400000000001,-0.8114594594594597,0.7314418097086685,50.96700000000001,-0.5890870563305669,0.00013357780749043808,104,-80.637,-0.7753557692307692,0.738930689735554,101.58,-0.7938275251033668,0.8033097486324094,-1.3096096534790629
Flip_long_only,10,4,67,-32.52399999999998,-0.4854328358208952,0.8502061024755324,78.709,-0.4132183104854588,0.4530653347242701,-0.5985977524788616,37,-74.401,-2.0108378378378378,0.5414337399150676,86.57100000000003,-0.8594217463122752,0.592723384643465,104,-106.925,-1.028125,0.7181526311904939,119.095,-0.8978126705571182,0.699066709751303,-1.5314885038103654
Flip_long_only,10,5,67,-17.67199999999999,-0.2637611940298506,0.9257038833931026,80.38599999999998,-0.219839275495733,0.35053749754693103,-0.29624449954877063,37,-111.77800000000002,-3.0210270270270274,0.44825781994264297,121.97800000000001,-0.9163783633114169,0.7592651969830693,104,-129.45,-1.2447115384615384,0.7060960381428084,139.64999999999992,-0.9269602577873259,0.7297474940612602,-1.6785002771030029
Flip_long_only,10,6,67,-24.049000000000007,-0.3589402985074628,0.9103238171946783,85.831,-0.2801901410912142,0.490107720338389,-0.3696609001649786,37,-113.31799999999998,-3.0626486486486484,0.4669921590208889,125.46799999999999,-0.9031625593776899,0.822012576313859,104,-137.36700000000002,-1.3208365384615386,0.7142812572148834,149.51699999999997,-0.9187383374465783,0.7872563179671452,-1.6619030079105845
Flip_long_only,10,8,67,-15.39099999999999,-0.2297164179104476,0.9501215283404087,90.13599999999998,-0.17075308422827717,0.358751273131141,-0.2063492691534565,37,-137.338,-3.711837837837838,0.4347788510212733,153.49799999999996,-0.8947217553323172,0.8161600321588398,104,-152.72899999999998,-1.4685480769230768,0.7230917902424254,169.46899999999997,-0.9012208722539227,0.6315828266085713,-1.6410378376952082
Flip_long_only,10,10,67,-4.950999999999997,-0.07389552238805966,0.9854314223416244,112.93000000000002,-0.043841317630390474,0.37088520803159264,-0.05950025641297849,37,-151.145,-4.085,0.42652091759688576,151.24499999999998,-0.9993388211180537,0.7370299261876289,104,-156.096,-1.500923076923077,0.7413055043180384,162.23000000000002,-0.9621894840658324,0.6021950299691988,-1.5226764943883424
Flip_long_only,10,12,67,16.46200000000001,0.24570149253731358,1.0456743641463735,107.213,0.15354481266264364,0.16199901381103857,0.1802940109539405,37,-151.96500000000003,-4.1071621621621635,0.44454800649151294,154.075,-0.9863053707609933,0.8045805566251639,104,-135.503,-1.3029134615384614,0.7862759046007235,154.07500000000002,-0.8794613013142948,0.48567829209012275,-1.2162940948936896
Flip_long_only,10,15,67,18.433000000000014,0.2751194029850748,1.0471970585373598,108.22399999999999,0.17032266410408056,0.1337764550836225,0.1824537646348545,37,-147.585,-3.988783783783784,0.4796529256631927,152.65499999999997,-0.9667878549670829,0.8017469370150335,104,-129.15200000000002,-1.241846153846154,0.8084315511241772,158.31799999999998,-0.815775843555376,0.48171625392328177,-1.0554669889752393
Flip_long_only,10,20,67,-37.460999999999984,-0.5591194029850743,0.9173316444075668,150.583,-0.24877310187736987,0.5910490892682034,-0.3291981526999831,37,-132.457,-3.579918918918919,0.5489105633467058,142.51699999999997,-0.9294119298048655,0.7176074722339827,104,-169.91799999999995,-1.6338269230769227,0.7724676145508889,225.579,-0.7532527407249786,0.845788860207748,-1.2358933055546726
Flip_long_only,10,25,67,27.686000000000007,0.41322388059701504,1.0610970367297219,134.76299999999998,0.20544214658326107,0.13078921524681905,0.2168876493995637,37,-128.12500000000003,-3.4628378378378386,0.5790872476166072,143.65499999999997,-0.8918937732762525,0.6330644571181997,104,-100.439,-0.9657596153846153,0.8674153120734582,164.42699999999996,-0.610842501535636,0.5528054274481289,-0.6521002353488292
Flip_long_only,10,30,67,63.14000000000003,0.942388059701493,1.1362867158225554,129.428,0.4878387984052912,0.003749749500729762,0.4492406234558546,37,-92.902,-2.510864864864865,0.6948008856825604,123.56199999999998,-0.751865460254771,0.2800036262824868,104,-29.76199999999996,-0.28617307692307653,0.9612315451890487,134.002,-0.2221011626692136,0.026306564927303905,-0.17395657201888162
Flip_long_only,10,40,67,7.963000000000003,0.11885074626865676,1.0161296203270083,196.109,0.04060496968522609,0.34806099293210613,0.05253413087680809,37,-41.724999999999994,-1.1277027027027025,0.8629261690287059,122.31800000000001,-0.34111905034418477,0.005058031042096856,104,-33.761999999999986,-0.32463461538461524,0.9576962883699252,196.109,-0.17215936035572046,0.18838723500957855,-0.17748166914210972
Flip_long_only,10,50,67,-23.90700000000001,-0.3568208955223882,0.9525455151770189,176.042,-0.13580281978164307,0.349017332089008,-0.1528780228921347,37,-44.50499999999998,-1.2028378378378373,0.8537933889184556,122.31800000000001,-0.363846694681077,7.226167389856177e-05,104,-68.412,-0.6578076923076923,0.9153511691615545,176.042,-0.388611808545688,0.38449521673411713,-0.3468686603839951
Flip_long_only,12,3,67,-70.30299999999998,-1.0492985074626864,0.6808688349712884,98.52300000000001,-0.7135694203383979,0.8120878745969956,-1.2734537977036837,37,-37.444,-1.012,0.6945516245605163,68.72399999999999,-0.5448460508701474,0.04552312709893156,104,-107.74699999999999,-1.036028846153846,0.6857606990159881,139.02700000000004,-0.7750077323109896,0.8848134262553883,-1.5580058810491808
Flip_long_only,12,4,67,-55.55999999999998,-0.8292537313432833,0.7727467942818577,98.31500000000001,-0.5651223109393274,0.6487957598619537,-0.9154624779885876,37,-74.641,-2.0173243243243246,0.5631120242087951,91.06100000000002,-0.8196813125267677,0.5107043545966203,104,-130.20099999999996,-1.2519326923076919,0.6865134398505293,146.621,-0.8880105851140011,0.8321467814248192,-1.6727623753294687
Flip_long_only,12,5,67,-26.458,-0.3948955223880597,0.8969792307512595,85.74199999999998,-0.30857689347111106,0.40727693876937165,-0.4042180826367458,37,-118.624,-3.206054054054054,0.4603020059418463,139.18400000000003,-0.8522818714794802,0.7963244090150974,104,-145.082,-1.3950192307692306,0.6956017280049682,165.64199999999994,-0.8758768911266469,0.7828806363066724,-1.694964172322931
Flip_long_only,12,6,67,-36.908,-0.550865671641791,0.8741453800224375,93.10000000000001,-0.39643394199785176,0.54311952940081,-0.5161222652155646,37,-119.73399999999998,-3.2360540540540534,0.4834977590081832,145.554,-0.8226087912389902,0.8287622287364595,104,-156.64199999999997,-1.5061730769230766,0.7016774714517519,182.462,-0.8584910830748319,0.8209823494744382,-1.7059097753228316
Flip_long_only,12,8,67,-30.929999999999993,-0.461641791044776,0.9094642496480138,101.78400000000002,-0.3038788021692996,0.33545589205781223,-0.3776942224744293,37,-146.404,-3.9568648648648646,0.454097327610958,178.70399999999995,-0.819254185692542,0.8639406126397188,104,-177.33399999999997,-1.7051346153846152,0.7092027155554096,209.63399999999996,-0.8459219401432975,0.6985848716085228,-1.715958726143869
Flip_long_only,12,10,67,-24.18999999999999,-0.36104477611940283,0.9362303405442168,121.288,-0.19944264890178742,0.44425693847895154,-0.265974659758774,37,-160.87399999999997,-4.347945945945945,0.45155406764464234,178.92399999999998,-0.8991191790927991,0.8053913394017647,104,-185.064,-1.7794615384615384,0.724877761606515,205.947,-0.8986001252749494,0.7371697390349433,-1.6301323189475376
Flip_long_only,12,12,67,-2.347000000000005,-0.03502985074626873,0.9941850381800432,107.56099999999999,-0.021820176458009922,0.1904679210200209,-0.02361827602526244,37,-159.63400000000001,-4.314432432432433,0.47722174372947085,183.75399999999996,-0.8687375512914007,0.8422744317996245,104,-161.98100000000002,-1.5575096153846155,0.7715266209760341,192.79399999999998,-0.8401765615112505,0.6326573452695555,-1.3172306139046102
Flip_long_only,12,15,67,-0.49000000000001975,-0.00731343283582119,0.9988855556642202,105.96400000000004,-0.004624211996527307,0.12929295035929633,-0.004465629960049134,37,-151.08099999999996,-4.083270270270269,0.5239504165563834,184.301,-0.8197513849626424,0.8189940421286694,104,-151.571,-1.4574134615384615,0.7997860100786612,203.37700000000007,-0.7452710975184015,0.6052566924759837,-1.1234011387839913
Flip_long_only,12,20,67,-56.11699999999997,-0.837567164179104,0.8904623781006739,142.618,-0.3934776816390636,0.6106569653287874,-0.4529461167824772,37,-127.613,-3.449,0.612841080779336,180.263,-0.7079267514686874,0.6899336048822748,104,-183.72999999999996,-1.766634615384615,0.7817731333781514,274.9560000000001,-0.6682160054699657,0.8646401172628343,-1.2069656939316216
Flip_long_only,12,25,67,19.130000000000024,0.28552238805970187,1.0373408184139228,105.89399999999999,0.18065235046367145,0.04658992477519696,0.13807781221287638,37,-152.19099999999997,-4.113270270270269,0.5696126284592805,192.97099999999998,-0.7886729094008944,0.7190554492965868,104,-133.06099999999998,-1.2794326923076922,0.8463360441240666,205.07099999999997,-0.6488533239707224,0.5900822367063404,-0.7895393150878585
Flip_long_only,12,30,67,62.38400000000001,0.9311044776119404,1.1189585407060778,138.05700000000002,0.45187132850923895,0.021857863962158164,0.40918481395490564,37,-111.98800000000001,-3.026702702702703,0.6833043940567963,172.878,-0.6477863001654347,0.47322935657106485,104,-49.604,-0.47696153846153844,0.9435054758824278,184.978,-0.26816161921958287,0.08517060900994412,-0.26560588258328455
Flip_long_only,12,40,67,21.256999999999977,0.3172686567164176,1.0379076179029103,178.49399999999997,0.11909083778726444,0.09365444374915247,0.12698805912940195,37,-50.93100000000001,-1.3765135135135138,0.8559700690583518,150.651,-0.33807276420335747,0.061164675498930586,104,-29.674000000000028,-0.28532692307692337,0.9675471252400555,178.49399999999997,-0.16624648447566884,0.18196800995900267,-0.14136047412399863
Flip_long_only,12,50,67,7.139999999999981,0.1065671641791042,1.0124651273223721,178.45399999999998,0.04001031078036907,0.007333499794931993,0.04031892007438639,37,-43.26099999999998,-1.1692162162162156,0.8776603867493935,148.297,-0.29171864569074213,0.06473075455407443,104,-36.12099999999999,-0.34731730769230756,0.9610097883015333,178.45399999999998,-0.20241070527979194,0.17648390764403613,-0.16218958217060273
Flip_long_only,15,3,67,-122.167,-1.8233880597014926,0.5511190149875624,150.38700000000003,-0.8123508015985422,0.8852809834982533,-1.855991182126135,37,-29.977000000000015,-0.8101891891891896,0.7531944673143423,62.74,-0.4777972585272556,0.007667148860024839,104,-152.144,-1.462923076923077,0.6134739430769347,184.907,-0.8228136306359413,0.8910840763335213,-1.8924015219453811
Flip_long_only,15,4,67,-75.124,-1.1212537313432835,0.7239701791967196,112.034,-0.6705464412589035,0.7730767862943707,-1.0823906378263837,37,-58.384000000000015,-1.5779459459459464,0.6499760191846521,74.80400000000002,-0.7804930217635421,0.3416655416880569,104,-133.508,-1.2837307692307693,0.6958531434598675,149.92799999999994,-0.8904807641001018,0.8685124826857432,-1.5200209708590386
Flip_long_only,15,5,67,-46.769000000000005,-0.6980447761194031,0.8371626632499225,100.71900000000001,-0.4643513140519664,0.6702737232013526,-0.6290306425672622,37,-90.98700000000002,-2.4591081081081088,0.5731115698601857,111.54699999999998,-0.8156830752956157,0.755091995197633,104,-137.756,-1.324576923076923,0.7246823742437839,159.629,-0.862976025659498,0.8836579758984583,-1.4297155843657003
Flip_long_only,15,6,67,-43.18600000000002,-0.6445671641791048,0.864031207397589,105.69499999999998,-0.40859075642177994,0.6709066185838064,-0.5376701663507975,37,-92.39699999999999,-2.497216216216216,0.5959020336759239,117.34700000000001,-0.787382719626407,0.8090879590466081,104,-135.583,-1.3036826923076923,0.7518008592867591,173.42200000000003,-0.7818096896587513,0.8897671693465977,-1.3144148397897149
Flip_long_only,15,8,67,-42.509000000000015,-0.6344626865671644,0.8875244747843574,111.821,-0.38015220754598883,0.6291851084529468,-0.46203519492783807,37,-120.614,-3.259837837837838,0.5608287212350713,152.914,-0.7887701583896832,0.8616460470322641,104,-163.123,-1.5684903846153846,0.7500337123417821,210.87700000000004,-0.773545716223201,0.8343753832084329,-1.3945978022975214
Flip_long_only,15,10,67,-37.88000000000003,-0.5653731343283587,0.9105134843989189,161.493,-0.23456125033283196,0.6102211375089719,-0.3723827792566238,37,-131.18699999999998,-3.5455945945945944,0.5695399658747867,146.25699999999998,-0.8969621966811845,0.7844931088211078,104,-169.067,-1.625644230769231,0.7677855243495075,226.11200000000005,-0.7477135225021228,0.8091446500847139,-1.3155117522931161
Flip_long_only,15,12,67,-16.74699999999999,-0.24995522388059685,0.9630671042069143,156.67700000000002,-0.10688869457546409,0.45917396114683534,-0.1513960626776609,37,-127.57700000000003,-3.448027027027028,0.6034533134402588,148.717,-0.8578508173241796,0.8473202486669268,104,-144.324,-1.3877307692307694,0.8138148830441041,222.50300000000004,-0.6486384453243327,0.7662113749526698,-1.0380031392346443
Flip_long_only,15,15,67,-48.43699999999998,-0.7229402985074624,0.9057940995135764,161.48000000000002,-0.2999566509784492,0.5792460428049808,-0.3980821785845953,37,-110.147,-2.976945945945946,0.6729019421512146,140.38699999999997,-0.7845954397486948,0.7803621012129268,104,-158.584,-1.524846153846154,0.8136281424043454,239.70600000000007,-0.6615770986124667,0.8094394391436978,-1.041564982306328
Flip_long_only,15,20,67,-118.77699999999999,-1.7727910447761193,0.8041043791479201,214.629,-0.5534061100783212,0.7757859313325036,-0.8685406059562175,37,-104.87900000000002,-2.834567567567568,0.7144828900443743,150.689,-0.6959963899156543,0.7466722208089631,104,-223.656,-2.1505384615384617,0.7702930597807444,345.165,-0.6479683629568467,0.9163041969513542,-1.3052714935392444
Flip_long_only,15,25,67,-38.480000000000004,-0.5743283582089553,0.9365360003166603,169.0,-0.22769230769230772,0.526692701978897,-0.25413251676493337,37,-120.43700000000004,-3.2550540540540553,0.6969680958132045,155.567,-0.7741808995481049,0.7747400784139792,104,-158.91699999999997,-1.5280480769230766,0.8416795514501358,265.049,-0.599575927470015,0.8166857472783156,-0.8403229053381893
Flip_long_only,15,30,67,51.894,0.7745373134328358,1.0855873388660924,132.52300000000002,0.3915848569682243,0.05408532250233399,0.3098146170739362,37,-79.49400000000003,-2.148486486486487,0.7999849033816426,125.514,-0.6333476743630195,0.4482100018135348,104,-27.600000000000044,-0.26538461538461583,0.9725036064110433,154.162,-0.1790324463875666,0.34589429366734425,-0.13226968335843636
Flip_long_only,15,40,67,15.387000000000013,0.22965671641791063,1.0241562502943589,186.44400000000002,0.0825288022140697,0.34167757338199467,0.08517016675541164,37,3.3729999999999816,0.09116216216216166,1.008486815619968,102.57999999999998,0.03288165334373155,0.04048539682808998,104,18.75999999999999,0.1803846153846153,1.01813580196787,186.44400000000002,0.10062002531591249,0.3294726400926285,0.08055772194732495
Flip_long_only,15,50,67,-1.9499999999999922,-0.029104477611940183,0.997010293788464,163.926,-0.011895611434427683,0.1924533808285735,-0.010268145702606993,37,16.63299999999998,0.44954054054054005,1.041850342190016,102.57999999999998,0.16214661727432234,0.0538554139092049,104,14.682999999999979,0.1411826923076921,1.0139880992075665,171.41899999999998,0.08565561577188048,0.3609334683164703,0.05972271644668874
Flip_long_only,18,3,67,-153.524,-2.291402985074627,0.49931186526909,181.74400000000006,-0.8447266484725765,0.9130647382692262,-2.0398182582529074,37,-32.894000000000005,-0.8890270270270272,0.7417587162517567,64.17399999999999,-0.512575186212485,0.19981104838394,104,-186.418,-1.7924807692307694,0.5704684069004131,217.69800000000004,-0.8563147112054312,0.9098279075989546,-2.0469999309071865
Flip_long_only,18,4,67,-105.591,-1.5759850746268655,0.655635856059173,142.501,-0.7409842737945698,0.8404873893865605,-1.340676660969755,37,-47.05100000000001,-1.271648648648649,0.7126779313250733,66.031,-0.7125592524723237,0.45361577782369567,104,-152.64200000000002,-1.4677115384615387,0.6754942249188428,171.622,-0.8894081178403702,0.8868026556543469,-1.5569035429940228
Flip_long_only,18,5,67,-78.65599999999999,-1.173970149253731,0.7577056957151217,125.56600000000002,-0.6264116082378987,0.7905001364833353,-0.9367396131604292,37,-62.533999999999985,-1.6901081081081077,0.6871375896176148,90.75399999999999,-0.6890495184785242,0.4595678598118171,104,-141.19,-1.3575961538461538,0.7308138880891961,169.40999999999997,-0.8334218759223188,0.8902138490464349,-1.327211087357258
Flip_long_only,18,6,67,-56.212999999999994,-0.8389999999999999,0.8359783728265593,109.671,-0.512560293970147,0.6781173360777066,-0.6316198322860298,37,-87.67099999999998,-2.369486486486486,0.6291318730593839,125.67099999999999,-0.6976231588831153,0.7847093311851631,104,-143.88399999999996,-1.3834999999999995,0.7515433138033986,185.722,-0.7747278189982875,0.8820941505794686,-1.26206664788749
Flip_long_only,18,8,67,-37.72,-0.5629850746268656,0.905043374937694,107.87100000000001,-0.3496769289243633,0.5722807938928931,-0.3741458735211712,37,-120.30799999999996,-3.251567567567567,0.5862348846487186,152.60799999999995,-0.7883466135458168,0.8960438534886337,104,-158.02800000000002,-1.5195000000000003,0.7703074718240459,218.23499999999996,-0.7241184961165719,0.8100927485343364,-1.2257526529391691
Flip_long_only,18,10,67,-36.115,-0.5390298507462686,0.9201740852566851,160.9,-0.2244561839651958,0.5477519739932454,-0.3229712884395785,37,-133.33099999999996,-3.6035405405405396,0.5925016962413735,147.01100000000002,-0.9069457387542424,0.8451214452412554,104,-169.44600000000003,-1.6292884615384617,0.7826545376185197,236.17700000000005,-0.7174534353472184,0.8077033185529696,-1.1927626336342956
