tag,sl,tp,n,pf,exp,net,mdd,wr,pf_dev,pf_val,pf_hold,exp_dev,exp_val,exp_hold,n_dev,n_val,n_hold,minPF,minEXP
W1030,12,20,127,1.1705874606292732,1.223944881889764,155.44100000000003,120.92699999999999,41.732283464566926,1.2119480557427402,0.7816991555328416,1.532547670831015,1.5072727272727275,-1.7940399999999994,3.3692799999999994,77,25,25,0.7816991555328416,-1.7940399999999994
W1030,12,22,127,1.2393558464501082,1.741110236220472,221.12099999999995,115.04899999999996,40.94488188976378,1.2503525564358065,0.8637025139324912,1.6883693288149308,1.8213766233766235,-1.1201199999999993,4.35512,77,25,25,0.8637025139324912,-1.1201199999999993
W1030,12,25,127,1.3351398192303132,2.469708661417323,313.653,107.66499999999996,40.15748031496063,1.3772157502579465,0.981295174125721,1.6237267825044939,2.7443376623376623,-0.153719999999999,4.247280000000001,77,25,25,0.981295174125721,-0.153719999999999
W1030,12,27,127,1.329675595380708,2.491968503937009,316.48000000000013,105.66499999999996,38.582677165354326,1.301784586526004,1.0578131464310918,1.75350391804415,2.2899610389610396,0.4751200000000009,5.131,77,25,25,1.0578131464310918,0.4751200000000009
W1030,12,30,127,1.3379042990221608,2.621102362204725,332.88000000000005,133.79499999999996,36.22047244094488,1.427405648994234,1.0279443244447457,1.3981365245307869,3.243181818181819,0.23080000000000056,3.0953999999999997,77,25,25,1.0279443244447457,0.23080000000000056
W1030,12,32,127,1.3377548994241633,2.6519291338582685,336.7950000000001,133.79499999999996,35.43307086614173,1.3841102249173247,1.0952334828217472,1.4531764487981562,2.974649350649351,0.7865600000000009,3.52332,77,25,25,1.0952334828217472,0.7865600000000009
W1030,12,35,127,1.1915535801162909,1.596614173228347,202.77000000000007,147.21499999999997,31.496062992125985,1.2264498157398422,0.972705055331301,1.3160852168689874,1.8634025974025978,-0.23855999999999924,2.610079999999999,77,25,25,0.972705055331301,-0.23855999999999924
W1030,12,40,127,1.168905834943947,1.4409370078740151,182.9989999999999,146.639,29.92125984251969,1.23307574037352,1.0900403657632423,1.0578745456376637,1.9569220779220777,0.7869600000000004,0.5056799999999997,77,25,25,1.0578745456376637,0.5056799999999997
W1030,12,45,127,1.181809981038157,1.58696062992126,201.544,146.639,28.346456692913385,1.2635371563026843,1.2160392124557209,0.9154342845240575,2.2574935064935064,1.888200000000001,-0.7795199999999991,77,25,25,0.9154342845240575,-0.7795199999999991
W1030,12,50,127,1.2406476254395418,2.100535433070867,266.7680000000001,146.91499999999996,28.346456692913385,1.3212273647952069,1.2498238002398145,1.0013104908699577,2.7516753246753254,2.1834800000000003,0.012080000000000694,77,25,25,1.0013104908699577,0.012080000000000694
W1030,12,60,127,1.2706951433576452,2.388488188976379,303.33800000000014,146.91499999999996,27.559055118110237,1.4317957161396744,1.0624465948670347,1.0179302923002151,3.6988181818181816,0.5758800000000006,0.16528000000000062,77,25,25,1.0179302923002151,0.16528000000000062
W1030,12,75,127,1.202568568888481,1.8066771653543314,229.4480000000001,157.7369999999998,26.77165354330709,1.4635713179771799,1.0111776672204174,0.6332882038464208,4.043883116883117,0.10308000000000049,-3.3803199999999993,77,25,25,0.6332882038464208,-3.3803199999999993
W1030,12,100,127,1.2227443799864575,1.9866220472440954,252.30100000000013,166.66499999999994,26.77165354330709,1.460449369953074,1.119397611787516,0.6332882038464208,4.016649350649351,1.1010799999999998,-3.3803199999999993,77,25,25,0.6332882038464208,-3.3803199999999993
W1030,13,3,127,0.6143160136396361,-1.4089370078740158,-178.935,204.14499999999998,71.65354330708661,0.5720618423116529,0.6244461420932008,0.7593295382669197,-1.6298441558441557,-1.37648,-0.7610000000000001,77,25,25,0.5720618423116529,-1.6298441558441557
W1030,13,4,127,0.7220463160070683,-1.1011102362204725,-139.841,177.21599999999995,69.29133858267717,0.6677105777421455,0.6778714426188817,1.0000632511068943,-1.3779740259740254,-1.3496800000000002,0.00020000000000003126,77,25,25,0.6677105777421455,-1.3779740259740254
W1030,13,5,127,0.828674607412327,-0.714992125984252,-90.804,156.962,67.71653543307087,0.7825076934173198,0.8233266823870851,1.0007891038806618,-0.939883116883117,-0.74024,0.0029200000000001937,77,25,25,0.7825076934173198,-0.939883116883117
W1030,13,6,127,0.8381374052468831,-0.7587952755905512,-96.36699999999999,170.489,63.77952755905512,0.8437439044100026,0.8429682662210422,0.8163729871005817,-0.7282467532467531,-0.74048,-0.8712000000000001,77,25,25,0.8163729871005817,-0.8712000000000001
W1030,13,7,127,0.7662264050512358,-1.279527559055118,-162.5,205.85799999999998,58.26771653543307,0.7657710754253263,0.6983936772254048,0.8420552939389339,-1.274844155844156,-1.7416800000000001,-0.8317999999999999,77,25,25,0.6983936772254048,-1.7416800000000001
W1030,13,8,127,0.7601853002443857,-1.4132204724409452,-179.47900000000004,201.95999999999992,55.118110236220474,0.8275161417231722,0.5703042130370318,0.7828848002196898,-0.9679480519480517,-2.93288,-1.265,77,25,25,0.5703042130370318,-2.93288
W1030,13,10,127,0.865613079433864,-0.8341417322834644,-105.93599999999998,191.37800000000001,52.75590551181102,0.8848459938050061,0.7112349607646642,0.9841411506247425,-0.7058701298701295,-1.97096,-0.09239999999999995,77,25,25,0.7112349607646642,-1.97096
W1030,13,12,127,0.9710107914508233,-0.1859055118110235,-23.609999999999985,160.718,51.181102362204726,1.0020099197268981,0.7265729202393201,1.176026362762598,0.012662337662337911,-2.009,1.0256,77,25,25,0.7265729202393201,-2.009
W1030,13,15,127,1.0328065060610712,0.22726771653543307,28.863,143.14799999999997,47.24409448818898,1.1254477902492759,0.6551804634499581,1.233816212130755,0.8327142857142857,-2.89516,1.4849199999999996,77,25,25,0.6551804634499581,-2.89516
W1030,13,18,127,1.1614011216206384,1.1525590551181104,146.37500000000003,141.95100000000002,45.66929133858268,1.2794157965683473,0.6518904999461653,1.486319833721736,1.905935064935065,-3.1038,3.08852,77,25,25,0.6518904999461653,-3.1038
W1030,13,20,127,1.2069144960714064,1.521590551181102,193.24199999999996,136.42600000000002,44.09448818897638,1.2746266170271328,0.720507483042027,1.65427977577628,1.9696363636363636,-2.492,4.1552,77,25,25,0.720507483042027,-2.492
