cell,horizon,n,mean_ret,med_ret,mfe,mae,mfe_mae,p_mfe_gt1,p_mae_gt1,winrate,low_conf,family,event,tol,src,cut
PWH|sweep,8,672,0.030649757077459667,-0.02610365719481975,1.7317813576721908,1.654486458157182,1.046718363353123,0.5625,0.5476190476190477,0.4955357142857143,False,PWH,sweep,0.25,random0,all
PWH|sweep,16,672,0.02590329428128125,-0.04338185308477672,2.4516466192564406,2.3584300423403697,1.0395248429008173,0.6755952380952381,0.6592261904761905,0.4851190476190476,False,PWH,sweep,0.25,random0,all
PWH|sweep,32,672,-0.0575008847984377,-0.11047156493886134,3.350683623046286,3.3206289967098312,1.009050883542315,0.78125,0.7604166666666666,0.48660714285714285,False,PWH,sweep,0.25,random0,all
PWH|sweep,64,672,-0.2466453469347812,-0.5243231061335252,4.701670509536216,5.011630032600718,0.9381519543445523,0.8556547619047619,0.8511904761904762,0.46577380952380953,False,PWH,sweep,0.25,random0,all
PWH|break,4,630,-0.0010292551328496254,-0.04600519066194568,1.3176760673864558,1.2803478557025971,1.0291547422191563,0.45396825396825397,0.4650793650793651,0.48095238095238096,False,PWH,break,0.25,random0,all
PWH|break,8,630,0.04685567788525699,-0.13002473035148795,1.795674183213468,1.7012728309988079,1.0554886614860226,0.5666666666666667,0.5904761904761905,0.47619047619047616,False,PWH,break,0.25,random0,all
PWH|break,16,630,0.047081277046871595,-0.16630941297941815,2.606873320434204,2.49570021924694,1.0445458554396447,0.6873015873015873,0.726984126984127,0.48095238095238096,False,PWH,break,0.25,random0,all
PWH|break,32,630,0.2467228425084158,0.08664044848761072,3.5575027783920747,3.431899243749607,1.0365988409686633,0.773015873015873,0.8158730158730159,0.5111111111111111,False,PWH,break,0.25,random0,all
PWH|break,64,630,0.09911035740822939,-0.3263071392466451,5.200853963432319,5.014830632492921,1.037094638796789,0.846031746031746,0.8698412698412699,0.48253968253968255,False,PWH,break,0.25,random0,all
PWH|retest,4,1588,-0.03673943602688932,-0.02324859526664344,1.02150670374828,1.0469770676276096,0.975672472046552,0.36523929471032746,0.3702770780856423,0.491183879093199,False,PWH,retest,0.25,random0,all
PWH|retest,8,1588,0.018495831495599545,-0.06602601096754486,1.5397072323882206,1.4733146051651749,1.0450634419765372,0.49748110831234255,0.5226700251889169,0.482367758186398,False,PWH,retest,0.25,random0,all
PWH|retest,16,1588,-0.07651815151822416,-0.12376579267871886,2.2306207415232064,2.281721202952788,0.9776044236414807,0.6486146095717884,0.6775818639798489,0.47544080604534006,False,PWH,retest,0.25,random0,all
PWH|retest,32,1588,0.08020996118800151,-0.10855965195960682,3.3841586557818077,3.400526061220392,0.9951868019406649,0.7840050377833753,0.809823677581864,0.48551637279596976,False,PWH,retest,0.25,random0,all
PWH|retest,64,1588,0.02969970200624906,-0.2719502046606316,4.910997329536004,4.941163519046012,0.9938949218349624,0.8476070528967254,0.8759445843828715,0.47670025188916876,False,PWH,retest,0.25,random0,all
PWH|touch,4,626,0.06890157734588374,0.07744168738817883,1.1538492144703074,1.116574833995036,1.033382787557468,0.39456869009584666,0.4057507987220447,0.5399361022364217,False,PWH,touch,0.25,random1,all
PWH|touch,8,626,0.1425796295405864,0.15420629979569528,1.6909588803741413,1.6043567297058772,1.0539793607398902,0.5511182108626198,0.5255591054313099,0.549520766773163,False,PWH,touch,0.25,random1,all
PWH|touch,16,626,-0.006736436653390615,0.07175824669729908,2.444791288035862,2.4478048368362524,0.9987688770137879,0.6805111821086262,0.6980830670926518,0.5079872204472844,False,PWH,touch,0.25,random1,all
PWH|touch,32,626,-0.400036988943923,-0.15818280968299933,3.227949869339446,3.5679210505436196,0.9047144888050775,0.7651757188498403,0.8019169329073482,0.48881789137380194,False,PWH,touch,0.25,random1,all
PWH|touch,64,626,-0.5161180170576862,-0.24963702695599313,4.629232809786292,5.189192748632069,0.8920911274699926,0.8083067092651757,0.8562300319488818,0.48881789137380194,False,PWH,touch,0.25,random1,all
PWH|sweep,4,985,-0.048732639805506704,-0.020677715155920123,1.2453249983561003,1.3079155655080856,0.9521447952737907,0.43248730964467,0.4558375634517767,0.48934010152284263,False,PWH,sweep,0.25,random1,all
PWH|sweep,8,985,-0.05767858361380598,-0.038007263009362635,1.685284223704331,1.8098470194954652,0.9311749587399609,0.5573604060913706,0.5736040609137056,0.49238578680203043,False,PWH,sweep,0.25,random1,all
PWH|sweep,16,985,0.026957271800859467,0.00486396244184732,2.4062310902917234,2.512695498502586,0.9576294030556792,0.6741116751269035,0.700507614213198,0.5015228426395939,False,PWH,sweep,0.25,random1,all
PWH|sweep,32,985,-0.12384680020011644,-0.03787255596829734,3.3239135347697415,3.471560430768286,0.9574695878285866,0.7756345177664975,0.7746192893401015,0.49441624365482234,False,PWH,sweep,0.25,random1,all
PWH|sweep,64,985,-0.04861454600416579,0.09342985616927188,4.84523737789547,5.042616376541125,0.9608578198484645,0.8426395939086294,0.8426395939086294,0.5116751269035533,False,PWH,sweep,0.25,random1,all
PWH|break,4,908,-0.0018379692944975202,-0.013815039806970585,1.3896473534043976,1.3209893101518373,1.0519747152569074,0.4713656387665198,0.48237885462555063,0.4911894273127753,False,PWH,break,0.25,random1,all
PWH|break,8,908,-0.021110042007182826,-0.06197735263209479,1.8812029131604453,1.8244047989407222,1.0311324078147026,0.5958149779735683,0.6123348017621145,0.4845814977973568,False,PWH,break,0.25,random1,all
PWH|break,16,908,-0.09867247401456705,-0.19705083925177236,2.5523575155020266,2.5185640501737816,1.0134177510101097,0.6960352422907489,0.7213656387665198,0.4713656387665198,False,PWH,break,0.25,random1,all
PWH|break,32,908,-0.08246844119255489,-0.0989408196191574,3.4596943788776477,3.4022872245311575,1.0168731064010625,0.7819383259911894,0.7951541850220264,0.4900881057268722,False,PWH,break,0.25,random1,all
PWH|break,64,908,0.06521148467229383,-0.10036768569852418,5.058170838124666,4.993481602754426,1.0129547358970057,0.8634361233480177,0.8458149779735683,0.4889867841409692,False,PWH,break,0.25,random1,all
PWH|retest,4,2293,0.056560047246338264,-0.0018679980307163852,1.0708256564441339,0.9828237988030301,1.0895398114578425,0.3759267335368513,0.3440907108591365,0.4971652856519843,False,PWH,retest,0.25,random1,all
PWH|retest,8,2293,0.0686100266593934,0.01616973727759392,1.5524597342325426,1.4295672011426628,1.0859648521536105,0.5189707806367204,0.48626253815961623,0.5032708242477104,False,PWH,retest,0.25,random1,all
PWH|retest,16,2293,0.07121391148686647,0.09015979723409076,2.301267822172936,2.1249973479628688,1.082950914917164,0.6663759267335368,0.6310510248582643,0.5154819014391626,False,PWH,retest,0.25,random1,all
PWH|retest,32,2293,-0.024603764120733347,-0.05688042975358979,3.27845540198792,3.2889679467527118,0.9968036949781858,0.7780200610553859,0.7579590056694286,0.4932402965547318,False,PWH,retest,0.25,random1,all
PWH|retest,64,2293,-0.026789825832100805,0.07557799390445528,4.8304194253724395,4.915033572214692,0.9827846248455785,0.8517226341037941,0.8360226777147841,0.5067597034452682,False,PWH,retest,0.25,random1,all
PWH|touch,4,363,-0.161207636635139,0.048265996578448045,1.0213846808152618,1.188850947011673,0.8591360282654786,0.3774104683195592,0.4380165289256198,0.5234159779614325,False,PWH,touch,0.25,random2,all
PWH|touch,8,363,-0.2182714691190579,-0.14783288565789512,1.4546089276292067,1.6456567411730054,0.8839078595408529,0.5316804407713499,0.5730027548209367,0.48484848484848486,False,PWH,touch,0.25,random2,all
PWH|touch,16,363,-0.17849534413096027,-0.04483071266379367,2.1324678927493586,2.3302097116280787,0.915139904407762,0.6639118457300276,0.6887052341597796,0.4903581267217631,False,PWH,touch,0.25,random2,all
PWH|touch,32,363,-0.0885327665040605,0.2596136486305058,3.1494472699916987,3.145280045516537,1.0013249136531108,0.790633608815427,0.7823691460055097,0.5206611570247934,False,PWH,touch,0.25,random2,all
PWH|touch,64,363,-0.05583134780351257,0.4650010427526584,4.295175687259826,4.47216769721851,0.960423664329769,0.8457300275482094,0.8429752066115702,0.5482093663911846,False,PWH,touch,0.25,random2,all
PWH|sweep,4,537,-0.008082298835018108,0.049248789551266464,1.2827778784447412,1.250842090890207,1.0255314302157885,0.4543761638733706,0.44320297951582865,0.5232774674115456,False,PWH,sweep,0.25,random2,all
PWH|sweep,8,537,-0.03265930732487179,0.08141424470060273,1.7389159125169102,1.7374118707931063,1.0008656794333501,0.5996275605214153,0.5679702048417132,0.5139664804469274,False,PWH,sweep,0.25,random2,all
PWH|sweep,16,537,-0.08259020018237377,0.07514265570785389,2.3941280504141758,2.4857257649843176,0.9631505148876631,0.6871508379888268,0.6685288640595903,0.5083798882681564,False,PWH,sweep,0.25,random2,all
PWH|sweep,32,537,-0.19926460091494852,-0.20811328773891546,3.3478861222377314,3.466968702118924,0.965652248372357,0.7635009310986964,0.7579143389199255,0.48789571694599626,False,PWH,sweep,0.25,random2,all
PWH|sweep,64,537,-0.2022263735363745,0.09097195066884141,4.770354045906271,5.0780192154199515,0.9394123660305533,0.8417132216014898,0.8268156424581006,0.5139664804469274,False,PWH,sweep,0.25,random2,all
PWH|break,4,502,0.013279917183108489,-0.12559970453302127,1.3492634440126363,1.2857699312195885,1.0493817060512705,0.4601593625498008,0.49203187250996017,0.4601593625498008,False,PWH,break,0.25,random2,all
PWH|break,8,502,0.046704010398399595,0.003766995302677099,1.805430455836333,1.7048468893390227,1.0589985922643803,0.5677290836653387,0.5916334661354582,0.5,False,PWH,break,0.25,random2,all
PWH|break,16,502,0.05663779351713422,-0.043231147913106144,2.5023142451911844,2.386258309347545,1.0486351102011968,0.6812749003984063,0.6992031872509961,0.4960159362549801,False,PWH,break,0.25,random2,all
PWH|break,32,502,0.18614311044259474,0.24573758881502542,3.5046530754636005,3.2902345055652957,1.0651681725225435,0.7629482071713147,0.7729083665338645,0.5398406374501992,False,PWH,break,0.25,random2,all
PWH|break,64,502,0.07399017964663872,0.5115489668908644,5.122709387938434,4.857236726323328,1.0546550799503764,0.8406374501992032,0.8466135458167331,0.5318725099601593,False,PWH,break,0.25,random2,all
PWH|retest,4,1115,0.07537282370070324,0.08033982961633072,1.061412425305225,1.0473319088515587,1.0134441778529466,0.37668161434977576,0.3506726457399103,0.5318385650224215,False,PWH,retest,0.25,random2,all
PWH|retest,8,1115,0.13407650016356315,0.11798851779651198,1.5669480070413284,1.5080410909263349,1.0390618773383749,0.5524663677130045,0.5112107623318386,0.5300448430493273,False,PWH,retest,0.25,random2,all
PWH|retest,16,1115,0.20039808084312558,0.1572734386787994,2.3273346174759153,2.181232708489136,1.0669813488575361,0.6708520179372197,0.6412556053811659,0.5336322869955157,False,PWH,retest,0.25,random2,all
PWH|retest,32,1115,0.1659435643102402,0.20766737092581133,3.266115441891448,3.1071723095218378,1.0511536266857597,0.7524663677130045,0.7497757847533633,0.5291479820627802,False,PWH,retest,0.25,random2,all
PWH|retest,64,1115,0.2648116958780107,0.19361458300646248,4.800129668529767,4.459053549826638,1.0764906980577502,0.8295964125560538,0.8322869955156951,0.5130044843049327,False,PWH,retest,0.25,random2,all
PWH|touch,4,681,-0.0639373658961528,-0.01996808681755987,1.0041528866401273,1.0508320539172287,0.9555788509656765,0.368575624082232,0.35389133627019087,0.4933920704845815,False,PWH,touch,0.25,random3,all
PWH|touch,8,681,-0.16439810166632154,-0.08875693671995216,1.4013880004330095,1.6042038355053885,0.8735722789189793,0.5183553597650514,0.5462555066079295,0.47723935389133626,False,PWH,touch,0.25,random3,all
PWH|touch,16,681,-0.45061374112386887,-0.24774055841903683,1.9108849213405914,2.4476324686902355,0.7807074574244124,0.6431718061674009,0.7004405286343612,0.46255506607929514,False,PWH,touch,0.25,random3,all
PWH|touch,32,681,-0.39450194147783807,0.09416568759336992,2.842773953630596,3.5484780571161583,0.8011248506749717,0.7723935389133627,0.7958883994126285,0.5139500734214391,False,PWH,touch,0.25,random3,all
PWH|touch,64,681,-0.43178069270210034,0.10800405432194314,4.354124609215399,4.95613077754666,0.8785330340638708,0.8355359765051396,0.8604992657856094,0.5066079295154186,False,PWH,touch,0.25,random3,all
PWH|sweep,4,1084,0.04601194326124477,0.010650567182915235,1.267911312222666,1.255421936208478,1.0099483493588677,0.4437269372693727,0.44095940959409596,0.5018450184501845,False,PWH,sweep,0.25,random3,all
PWH|sweep,8,1084,0.00795344714219282,-0.045135728870302066,1.727988253081794,1.752901767507407,0.9857872729165882,0.5830258302583026,0.5756457564575646,0.48985239852398527,False,PWH,sweep,0.25,random3,all
PWH|sweep,16,1084,-0.03702994905909761,0.002486779098911707,2.3981100522991547,2.47989316264261,0.967021518678528,0.7103321033210332,0.705719557195572,0.5,False,PWH,sweep,0.25,random3,all
PWH|sweep,32,1084,-0.008673680587325913,0.08340410979629666,3.307568063044349,3.3810239518045857,0.9782740702794991,0.7915129151291513,0.7933579335793358,0.5092250922509225,False,PWH,sweep,0.25,random3,all
PWH|sweep,64,1084,-0.012869695035698943,0.09161120327165345,5.02621766011729,5.077536813986134,0.9898929036363685,0.8570110701107011,0.8662361623616236,0.5046125461254612,False,PWH,sweep,0.25,random3,all
PWH|break,4,971,0.00812172191578751,0.0005358560149660965,1.4134339368838242,1.36216817045631,1.0376354164921802,0.4747682801235839,0.46961894953656025,0.5005149330587023,False,PWH,break,0.25,random3,all
PWH|break,8,971,-0.11632189819559412,-0.16692268452996722,1.8287826772563984,1.8676868136743987,0.9791698821594922,0.5798146240988672,0.6035015447991761,0.45211122554067973,False,PWH,break,0.25,random3,all
PWH|break,16,971,-0.06415562442513607,-0.14083677439396036,2.5224140581160603,2.544521045067925,0.9913119260716217,0.685890834191555,0.7044284243048403,0.470648815653965,False,PWH,break,0.25,random3,all
PWH|break,32,971,0.0220338556818827,-0.13759188009899723,3.5640934887822304,3.506202122077638,1.0165111321848976,0.7672502574665293,0.7868177136972193,0.48094747682801237,False,PWH,break,0.25,random3,all
PWH|break,64,971,0.07908935929755077,-0.13929597292849308,5.271920774328459,5.2012472072844975,1.0135878115819954,0.8444902162718847,0.8516992790937178,0.4922760041194645,False,PWH,break,0.25,random3,all
PWH|retest,4,2322,-0.053684798469301326,-0.05485907359004523,0.996085701000999,1.0551421277530608,0.9440298845068169,0.35142118863049093,0.39405684754521964,0.47329888027562445,False,PWH,retest,0.25,random3,all
PWH|retest,8,2322,-0.005852040974443566,-0.09622861037742436,1.4813971549888716,1.5301433732558474,0.9681427119059743,0.4853574504737295,0.5499569336778639,0.47329888027562445,False,PWH,retest,0.25,random3,all
PWH|retest,16,2322,-0.03413665451715356,-0.1858391735439266,2.2521141641373577,2.265306214994985,0.994176482291752,0.6257536606373816,0.6830318690783808,0.46511627906976744,False,PWH,retest,0.25,random3,all
PWH|retest,32,2322,-0.20171095451538454,-0.2848130634171173,3.2965302677438553,3.4165334944873993,0.9648757353214391,0.739879414298019,0.7902670111972437,0.4590869939707149,False,PWH,retest,0.25,random3,all
PWH|retest,64,2322,-0.41210891245877124,-0.41827363314397403,4.769372615092933,5.180979755533078,0.9205541886164359,0.8191214470284238,0.8626184323858742,0.46210163652024117,False,PWH,retest,0.25,random3,all
PWL|touch,4,292,-0.050370904846978426,-0.058840364893282496,1.0571476909624653,1.1425888996860853,0.9252213908719976,0.3458904109589041,0.3904109589041096,0.476027397260274,False,PWL,touch,0.25,real,all
PWL|touch,8,292,-0.08025274311866948,-0.069532213562767,1.4986715746046722,1.6727423613705255,0.8959368813836746,0.4691780821917808,0.5445205479452054,0.4794520547945205,False,PWL,touch,0.25,real,all
PWL|touch,16,292,-0.0007896973741274119,-0.038163852874480916,2.2294532732365893,2.429895637611827,0.917509887555402,0.6438356164383562,0.6438356164383562,0.4965753424657534,False,PWL,touch,0.25,real,all
PWL|touch,32,292,-0.32567851050069513,-0.11439968018249512,2.923828691773693,3.3575001763738186,0.8708350076489046,0.7602739726027398,0.7397260273972602,0.4726027397260274,False,PWL,touch,0.25,real,all
PWL|touch,64,292,-0.7757549934915721,-1.5330034733594808,3.949953066539237,4.938229750144296,0.7998722753682772,0.8595890410958904,0.8801369863013698,0.4246575342465753,False,PWL,touch,0.25,real,all
PWL|touch|T1,4,67,0.09899453842246171,0.14250430862842592,1.4832922194579579,1.4068444364331905,1.0543398978913314,0.4626865671641791,0.4925373134328358,0.5522388059701493,True,PWL,touch,0.25,real,touch1
PWL|touch|T1,8,67,-0.07338884171099948,-0.190120283184732,1.899766403244933,1.944732506364682,0.976878000973098,0.5223880597014925,0.5671641791044776,0.4626865671641791,True,PWL,touch,0.25,real,touch1
PWL|touch|T1,16,67,0.016034534111698785,-0.17948733669209913,2.484118913065942,2.722817150369628,0.9123340921841623,0.6567164179104478,0.6865671641791045,0.47761194029850745,True,PWL,touch,0.25,real,touch1
PWL|touch|T1,32,67,0.014708709531202005,0.47380043575484176,3.2183796311646358,3.519069608054781,0.9145541264083275,0.7611940298507462,0.7313432835820896,0.5522388059701493,True,PWL,touch,0.25,real,touch1
PWL|touch|T1,64,67,-0.6848896888211795,0.1594472990825427,4.148534853068689,5.057637426572184,0.820251533111649,0.8059701492537313,0.7910447761194029,0.5074626865671642,True,PWL,touch,0.25,real,touch1
PWL|touch|T2,4,43,0.04860489466551146,-0.09331055137877674,1.2310494742792932,1.322612807046427,0.9307708709009048,0.4186046511627907,0.46511627906976744,0.46511627906976744,True,PWL,touch,0.25,real,touch2
PWL|touch|T2,8,43,0.2869569278815907,0.061378407608822134,1.9486352527792892,1.8239840968705223,1.068340045356007,0.5581395348837209,0.5813953488372093,0.5581395348837209,True,PWL,touch,0.25,real,touch2
PWL|touch|T2,16,43,0.2708952854382284,0.07611561206600209,2.5454475573327455,2.4873787606197593,1.0233453777254726,0.7674418604651163,0.6976744186046512,0.5116279069767442,True,PWL,touch,0.25,real,touch2
PWL|touch|T2,32,43,-0.1408449415878527,-0.06359553052769422,3.2051502870765463,3.2597150029856423,0.9832608937103032,0.7906976744186046,0.7441860465116279,0.4883720930232558,True,PWL,touch,0.25,real,touch2
PWL|touch|T2,64,43,-1.2919514181501635,-1.5721628042656655,3.7300539195802003,4.869763659184486,0.7659620015737791,0.8604651162790697,0.9069767441860465,0.4186046511627907,True,PWL,touch,0.25,real,touch2
PWL|touch|T3,4,182,-0.1287414767046133,-0.08617165451666409,0.859183624523885,1.002774894309433,0.8568060782131637,0.2857142857142857,0.33516483516483514,0.45054945054945056,False,PWL,touch,0.25,real,touch3
PWL|touch|T3,8,182,-0.16953789282924678,-0.14962107450733725,1.2447056862507933,1.5368811836721272,0.8098906405222372,0.42857142857142855,0.5274725274725275,0.46703296703296704,False,PWL,touch,0.25,real,touch3
PWL|touch|T3,16,182,-0.07117254226688374,0.010727154022668696,2.0610447452986693,2.308480716490323,0.8928143651258909,0.6098901098901099,0.6153846153846154,0.5,False,PWL,touch,0.25,real,touch3
PWL|touch|T3,32,182,-0.49465536327755977,-0.3952915161963041,2.7489290129977806,3.32112441007199,0.8277103395046239,0.7527472527472527,0.7417582417582418,0.43956043956043955,False,PWL,touch,0.25,real,touch3
PWL|touch|T3,64,182,-0.6872469119124339,-2.0112479615267866,3.9288029765489365,4.910448033609149,0.8000905313850334,0.8791208791208791,0.9065934065934066,0.3956043956043956,False,PWL,touch,0.25,real,touch3
PWL|touch|above_ema,4,57,-0.17596999883406306,-0.06524709807299178,1.016109912038164,1.1483885949155688,0.8848136567508056,0.3508771929824561,0.42105263157894735,0.45614035087719296,True,PWL,touch,0.25,real,above_ema
PWL|touch|above_ema,8,57,-0.25311910153011113,0.006459366148520366,1.3353554974990756,1.644099625072199,0.8122108156556721,0.45614035087719296,0.543859649122807,0.5087719298245614,True,PWL,touch,0.25,real,above_ema
PWL|touch|above_ema,16,57,0.02680501157170985,0.3970998170766702,2.6936504052251635,2.6876666471341113,1.0022263765848465,0.631578947368421,0.6491228070175439,0.5263157894736842,True,PWL,touch,0.25,real,above_ema
PWL|touch|above_ema,32,57,-0.10727413498921393,-0.2888743317709498,3.4405830464776277,3.5432852048033547,0.971014989652399,0.7368421052631579,0.7543859649122807,0.47368421052631576,True,PWL,touch,0.25,real,above_ema
PWL|touch|above_ema,64,57,-2.6400228340209297,-3.926073820252503,4.087021351476773,6.464993465921357,0.6321771820838665,0.7719298245614035,0.9298245614035088,0.3333333333333333,True,PWL,touch,0.25,real,above_ema
PWL|touch|below_ema,4,235,-0.01990644375223874,-0.04690640146837659,1.0671015352121895,1.1411821650985088,0.935084308051796,0.3446808510638298,0.3829787234042553,0.4808510638297872,False,PWL,touch,0.25,real,below_ema
PWL|touch|below_ema,8,235,-0.038323456184830386,-0.15583396674041636,1.5382844103281577,1.6796897484726727,0.9158146090531935,0.4723404255319149,0.5446808510638298,0.4723404255319149,False,PWL,touch,0.25,real,below_ema
PWL|touch|below_ema,16,235,-0.007482882097160189,-0.05561054191035219,2.1168607773925516,2.3673724565787624,0.8941815520029152,0.6468085106382979,0.6425531914893617,0.48936170212765956,False,PWL,touch,0.25,real,below_ema
PWL|touch|below_ema,32,235,-0.3786531888162461,-0.11176074576905604,2.798488273824227,3.3124374247972925,0.8448426083084372,0.7659574468085106,0.7361702127659574,0.4723404255319149,False,PWL,touch,0.25,real,below_ema
PWL|touch|below_ema,64,235,-0.323570878980196,-1.0629844451346775,3.9167067165756655,4.567908338232414,0.8574398666877069,0.8808510638297873,0.8680851063829788,0.44680851063829785,False,PWL,touch,0.25,real,below_ema
PWL|sweep,4,577,-0.007630434210555629,-0.017220376887283433,1.3108573771841179,1.3584803040124083,0.9649439696051306,0.48700173310225303,0.49220103986135183,0.49740034662045063,False,PWL,sweep,0.25,real,all
PWL|sweep,8,577,-0.06052069905444591,-0.07771569338814377,1.7552351441853955,1.8806016082439132,0.9333370430457179,0.5892547660311959,0.608318890814558,0.48180242634315423,False,PWL,sweep,0.25,real,all
PWL|sweep,16,577,-0.10663418327607828,-0.044973785059330945,2.352600705428771,2.6132613972911987,0.9002546426727086,0.6672443674176777,0.7157712305025996,0.49220103986135183,False,PWL,sweep,0.25,real,all
PWL|sweep,32,577,-0.07069962786745665,0.06588117661487689,3.115473104648595,3.366305293159205,0.9254873914673349,0.7504332755632582,0.7868284228769498,0.5147313691507799,False,PWL,sweep,0.25,real,all
PWL|sweep,64,577,-0.4676881310506618,-0.3103028741204426,4.466342503846489,4.887507368946901,0.9138282905154659,0.8388214904679376,0.8821490467937608,0.4783362218370884,False,PWL,sweep,0.25,real,all
PWL|sweep|T1,4,72,-0.025629117756333055,-0.01726835276236237,1.7062791273409808,1.8644815679836735,0.9151493673312205,0.5694444444444444,0.5972222222222222,0.4861111111111111,True,PWL,sweep,0.25,real,touch1
PWL|sweep|T1,8,72,0.10676716389008717,0.17221922772789358,2.118878244713566,2.2616163497813435,0.9368866850111082,0.6388888888888888,0.6805555555555556,0.5138888888888888,True,PWL,sweep,0.25,real,touch1
PWL|sweep|T1,16,72,-0.3009185258199657,-0.15121412553388203,2.6338142312876727,3.017088487371359,0.8729655236536948,0.6805555555555556,0.7638888888888888,0.4722222222222222,True,PWL,sweep,0.25,real,touch1
PWL|sweep|T1,32,72,-0.21548454352823707,0.06350282404037537,3.276492230530899,3.827512411480273,0.8560369969548265,0.7777777777777778,0.7777777777777778,0.5138888888888888,True,PWL,sweep,0.25,real,touch1
PWL|sweep|T1,64,72,-0.9534622644310993,0.3558658235283373,4.230030815739379,5.529221686533625,0.7650318716722075,0.8888888888888888,0.8888888888888888,0.5138888888888888,True,PWL,sweep,0.25,real,touch1
PWL|sweep|T2,4,60,-0.11652670370399869,0.0019814305690875923,1.1639209829195833,1.2234740888251003,0.9513245875417715,0.48333333333333334,0.4,0.5,True,PWL,sweep,0.25,real,touch2
PWL|sweep|T2,8,60,-0.19396281805150278,-0.04279223468325531,1.4815205444593433,1.7163868818070918,0.863162355855068,0.6166666666666667,0.55,0.48333333333333334,True,PWL,sweep,0.25,real,touch2
PWL|sweep|T2,16,60,0.06578096063424746,-0.09109834398446728,2.102784198418544,2.131004178721598,0.9867574261069806,0.6833333333333333,0.6666666666666666,0.48333333333333334,True,PWL,sweep,0.25,real,touch2
PWL|sweep|T2,32,60,0.11285434195582522,0.178022970838432,2.8063561246219915,2.7613202142383733,1.0163095573455758,0.75,0.7666666666666667,0.5333333333333333,True,PWL,sweep,0.25,real,touch2
PWL|sweep|T2,64,60,0.0059593980670048135,0.37914871010803614,4.085549881551534,4.173150713858083,0.9790084666686861,0.8666666666666667,0.8333333333333334,0.5,True,PWL,sweep,0.25,real,touch2
PWL|sweep|T3,4,445,0.00996435541843887,-0.02226044843910417,1.2666906752618214,1.2948135217771441,0.97828038861015,0.47415730337078654,0.48764044943820223,0.49887640449438203,False,PWL,sweep,0.25,real,touch3
PWL|sweep|T3,8,445,-0.06959530353126157,-0.10134514600643678,1.7333038469843507,1.8410955907057434,0.9414523915729585,0.5775280898876405,0.604494382022472,0.4764044943820225,False,PWL,sweep,0.25,real,touch3
PWL|sweep|T3,16,445,-0.09844639894227974,-0.023293692410739218,2.340784113426013,2.612946526793231,0.8958408024900408,0.6629213483146067,0.7146067415730337,0.4966292134831461,False,PWL,sweep,0.25,real,touch3
PWL|sweep|T3,32,445,-0.07202260373671675,0.06250706214559215,3.1310992658577423,3.3732540397123127,0.928213300568604,0.7460674157303371,0.7910112359550562,0.5123595505617977,False,PWL,sweep,0.25,real,touch3
PWL|sweep|T3,64,445,-0.45295355609261356,-0.42795924111611044,4.555920029422688,4.879997185663946,0.9335907083730898,0.8269662921348314,0.8876404494382022,0.4696629213483146,False,PWL,sweep,0.25,real,touch3
PWL|sweep|above_ema,4,117,-0.19625047516829447,-0.057088652026510055,1.138306740980603,1.3953948569018018,0.8157595933153916,0.4444444444444444,0.48717948717948717,0.47863247863247865,False,PWL,sweep,0.25,real,above_ema
PWL|sweep|above_ema,8,117,-0.2684291059903949,-0.07771569338814377,1.5331821838882607,1.9403126916760307,0.7901727337380383,0.5299145299145299,0.6410256410256411,0.47863247863247865,False,PWL,sweep,0.25,real,above_ema
PWL|sweep|above_ema,16,117,-0.5411023317134508,0.00549165104999334,2.3351717309072577,2.9705995121859816,0.7860944302077495,0.6495726495726496,0.717948717948718,0.5042735042735043,False,PWL,sweep,0.25,real,above_ema
PWL|sweep|above_ema,32,117,-0.21632382305465503,0.0076172292108347,3.31569512591701,3.6782496678659804,0.901432862179985,0.7350427350427351,0.7777777777777778,0.5042735042735043,False,PWL,sweep,0.25,real,above_ema
PWL|sweep|above_ema,64,117,-1.0247663665582532,-0.7348478937560966,4.546896656880215,5.184551765829017,0.8770086330024637,0.7777777777777778,0.8717948717948718,0.4188034188034188,False,PWL,sweep,0.25,real,above_ema
PWL|sweep|below_ema,4,460,0.040344663163477935,0.004046184208941758,1.3547452563924036,1.3490911677340192,1.0041910352640446,0.49782608695652175,0.4934782608695652,0.5021739130434782,False,PWL,sweep,0.25,real,below_ema
PWL|sweep|below_ema,8,460,-0.007639647725085004,-0.07475984433620797,1.8117138319131454,1.8654142239796576,0.9712126178860434,0.6043478260869565,0.6,0.4826086956521739,False,PWL,sweep,0.25,real,below_ema
PWL|sweep|below_ema,16,460,0.003871845782992514,-0.06677375161178545,2.3570337272092434,2.5223732245896993,0.9344508196611742,0.6717391304347826,0.7152173913043478,0.4891304347826087,False,PWL,sweep,0.25,real,below_ema
PWL|sweep|below_ema,32,460,-0.03366043039593017,0.1239976598861341,3.0645470688042376,3.2869629195924817,0.9323339337165936,0.7543478260869565,0.7891304347826087,0.5173913043478261,False,PWL,sweep,0.25,real,below_ema
PWL|sweep|below_ema,64,460,-0.3259964928889484,-0.054536989997300014,4.445853730140084,4.811954772348624,0.9239184365754433,0.8543478260869565,0.8847826086956522,0.4934782608695652,False,PWL,sweep,0.25,real,below_ema
