risk_pct,n,pf,net_pct,maxdd_pct,equity_multiple
0.5,786,1.5545753002461828,303.70668064875315,17.702358155335855,4.037066806487532
0.72,789,1.5876446686275048,665.8757710052159,24.671369904940775,7.65875771005216
1.0,789,1.625542258819751,1511.8836535033838,35.24614803858275,16.118836535033836
2.0,789,1.6511230100472671,10840.423601402172,66.57684560638563,109.40423601402172
3.0,789,1.5740443482637771,26586.416605908827,81.24182014347143,266.8641660590883
4.0,789,1.4693628210937193,30211.497717537037,89.2317774851325,303.11497717537037
5.0,789,1.3903803358284927,26694.639050437734,94.45239385693891,267.94639050437735
