adds,spacing,tighten_after,tighten_to,risk,n,wr,pf,net,dd,cagr,mar,h1,h2
4,1.25,20,2.5,0.63857421875,736,23.097826086956523,1.7240475768550245,1590.235149672624,24.981704082888104,52.904152504046294,2.117715922361134,1.3651504308999403,1.8661340266607649
2,1.5,30,2.5,0.9866943359375,735,27.755102040816325,1.570225067420471,1582.2635837059022,24.99591441887307,52.795631344551786,2.1121704315281478,1.3463726545839212,1.6509115707425697
3,1.5,15,2.0,0.798876953125,744,23.25268817204301,1.7460781262220957,1577.6182096552423,24.968097242541567,52.73218970786835,2.1119827112024097,1.3271350735036864,1.8942130698729607
3,2.0,30,2.5,0.8897949218750001,733,21.964529331514324,1.6567180460285753,1572.1016875862167,24.993447644635232,52.656656648406994,2.106818450863444,1.3682336958334749,1.7762519122606524
4,1.5,15,2.0,0.6625,743,21.399730820995963,1.8441323284750457,1563.788459448512,24.98228007994611,52.542429661738346,2.103187919341095,1.3982613245777131,2.0051145689812677
4,1.0,20,2.0,0.6062744140625,738,24.390243902439025,1.7162871307074585,1558.7759355592996,24.987585976689797,52.47332103055105,2.0999756070675217,1.354253742542102,1.8435559436425364
2,2.0,30,2.5,1.0417236328125,734,25.204359673024523,1.593115446602759,1558.627530569644,24.995454746917094,52.47127223887578,2.0992325512840493,1.338179305335884,1.6942192431239453
4,1.0,20,1.5,0.6062744140625,739,24.357239512855212,1.6874191916816172,1557.12311031964,24.979815436732277,52.45049430218849,2.099715045334609,1.3734735150220907,1.7980635354246393
2,2.0,25,2.5,1.04052734375,735,25.170068027210885,1.5876863346179964,1543.6596222203907,24.97443220124265,52.26382945894048,2.092693400907028,1.3402801751220932,1.68800926421809
3,1.0,20,2.0,0.7354736328125,738,27.100271002710024,1.6604553808214724,1539.0521338739363,24.991805367931253,52.19965035717679,2.0886706497865832,1.3383322899963705,1.775060717860384
3,2.0,25,2.5,0.8718505859375,735,21.904761904761905,1.6561991360296837,1533.2086509567196,24.984498442193107,52.11803381962375,2.0860148119526905,1.3735380937364545,1.7756372274004546
3,1.25,20,1.5,0.765380859375,739,25.43978349120433,1.6332539543964497,1522.6928628563448,24.972009291836407,51.97053152167675,2.0811513769004732,1.3621907805681102,1.7291269479643228
3,1.25,20,2.0,0.765380859375,738,25.474254742547426,1.6535937344158909,1491.8915303238564,24.97737233865168,51.53376518027477,2.0632180391741177,1.3437303671382383,1.7646577645956103
3,2.0,15,2.5,0.873046875,741,21.727395411605936,1.733461537638818,1486.963589368566,24.998198120128333,51.463221183141485,2.058677226887955,1.3832878469840453,1.8676812767263924
3,1.0,15,2.0,0.73427734375,746,26.943699731903486,1.6799110582278516,1480.8632427894943,24.990841654335963,51.37563575580759,2.055778531448292,1.2943962399955853,1.81726385814439
2,1.5,15,2.0,0.9854980468750001,747,27.57697456492637,1.6193289692897617,1437.5154702719883,24.98714483322928,50.74486417022379,2.030838837686668,1.3223571921125359,1.7188904657539388
3,1.5,15,2.5,0.789306640625,741,23.346828609986506,1.7138319722757287,1437.2910974092156,24.983332896535398,50.74156011768303,2.031016451160513,1.3178250445046824,1.8606618127560346
4,1.25,15,2.5,0.63857421875,741,22.807017543859647,1.7523590639856879,1432.293925856507,24.97483063445726,50.66786674180071,2.0287571709053074,1.3283573778053894,1.9137029112623316
3,1.0,20,2.5,0.73427734375,737,27.137042062415194,1.6396728759010508,1425.4105942588108,24.971176550733095,50.56602299293136,2.0249755909657714,1.3277409741041477,1.7542825053167008
4,1.0,15,2.0,0.605078125,745,24.026845637583893,1.7138448108941966,1421.0555646141904,24.96099747401711,50.50138535989386,2.0232118292733596,1.3186491910012945,1.857897123184408
2,1.5,20,2.0,0.9866943359375,739,27.74018944519621,1.5942507096384395,1415.4307955568572,24.99867092864352,50.41766902837133,2.0168139807225782,1.3444049704724699,1.6818950217816462
4,1.0,20,2.5,0.6062744140625,737,24.423337856173678,1.6862649576941229,1410.2427714013538,24.99396976915688,50.34021856610569,2.0140945608498995,1.3415269091595048,1.8134589452687495
2,1.25,25,1.5,0.885009765625,736,28.668478260869566,1.5857746514926743,1398.5531595611897,24.985369348007733,50.16487574649211,2.0077700292428187,1.3569201777507653,1.6745838791585366
2,2.0,20,2.0,1.0417236328125,738,25.203252032520325,1.6192381198858603,1397.7601585571879,24.99136683402244,50.152938771850785,2.0068105560186567,1.334083399113949,1.731013298553591
3,1.0,15,2.5,0.7330810546875,742,26.954177897574123,1.6475045403099249,1395.3720327970227,24.965654839556922,50.116958053124414,2.007436150792104,1.2857212088913614,1.781000173854673
3,1.25,20,2.5,0.765380859375,737,25.508819538670284,1.6344437793559385,1392.842364060484,24.99196732695377,50.078791477687965,2.0037954924692194,1.3328640827138614,1.7456430325344074
2,1.25,30,1.5,0.885009765625,735,28.70748299319728,1.5784921812694728,1392.4512559617074,24.974957854664293,50.07288569874322,2.0049237316086868,1.3636051604738515,1.6616270368280124
2,1.5,0,0.0,1.014208984375,733,27.694406548431104,1.5437628437455093,1391.044798301935,24.997012736031678,50.05163714562677,2.0023047423374862,1.3235274040366378,1.6251594626106225
3,1.0,0,0.0,0.7402587890625,733,27.148703956343795,1.593935309048175,1377.2330914242464,24.966213549260015,49.84206196236221,1.996380502955343,1.3188957606756497,1.7003193851942908
