t_ms,dir,entry,pnl_usd,pnl_R,tag,hold_min,year,S
1727270507363,1,2657.635,17.365,2.2743942370661427,TP,1046.4542166666668,2024-25,25.0
1727336344928,1,2682.695,-7.761,-1.0085769980506822,SL,32.931533333333334,2024-25,25.0
1727341861149,-1,2667.325,-7.727,-1.0067752442996742,SL,308.79875,2024-25,25.0
1727386605059,-1,2667.288,17.288,2.241701244813278,TP,802.9762666666667,2024-25,25.0
1727455948813,1,2657.772,-7.887,-1.0147967061245498,SL,3176.0891,2024-25,25.0
1727659800259,1,2657.736,-7.738,-1.0002585315408479,SL,214.94115,2024-25,25.0
1727678052767,-1,2642.235,-7.79,-1.003219575016098,SL,1413.24315,2024-25,25.0
1727775187889,1,2658.035,-8.611,-1.0716863721219665,SL,955.3458166666667,2024-25,25.0
1727861296668,1,2657.872,-7.877,-1.000635162601626,SL,87.75758333333333,2024-25,25.0
1727867238201,-1,2642.268,-7.787,-1.0071132953957578,SL,28.742183333333333,2024-25,25.0
1727882947475,1,2657.725,-7.77,-1.0058252427184466,SL,719.1541333333333,2024-25,25.0
1727929429750,-1,2642.305,-7.75,-1.0071474983755686,SL,239.85291666666666,2024-25,25.0
1727945744521,-1,2642.265,-7.907,-1.0222365869424692,SL,34.781166666666664,2024-25,25.0
1727949600217,-1,2641.474,-8.671,-1.0170068027210883,SL,7.267216666666667,2024-25,25.0
1727959030653,1,2657.695,-8.065,-1.0480831708901885,SL,1192.84215,2024-25,25.0
1728030621992,-1,2642.058,-7.977,-1.00440695039033,SL,44.871183333333335,2024-25,25.0
1728039124908,1,2658.888,-9.06,-1.0193519351935194,SL,49.47295,2024-25,25.0
1728045486111,-1,2642.275,-7.73,-1.0006472491909386,SL,68.2708,2024-25,25.0
1728265252508,-1,2642.195,-7.82,-1.0019218449711724,SL,117.91426666666666,2024-25,25.0
1728281031596,1,2657.722,-7.737,-1.001942501942502,SL,141.26138333333333,2024-25,25.0
1728290302678,-1,2642.324,-7.711,-1.004559666492965,SL,36.487966666666665,2024-25,25.0
1728295196118,-1,2642.264,-7.761,-1.0032316442605997,SL,95.99123333333333,2024-25,25.0
1728312094167,-1,2642.285,-7.837,-1.0158133506156837,SL,1000.3961833333333,2024-25,25.0
1728376325391,-1,2641.715,16.715,2.017501508750754,TP,120.47071666666666,2024-25,25.0
1728385302858,-1,2617.214,-7.838,-1.0066786539943489,SL,2746.240083333333,2024-25,25.0
1728552010673,-1,2617.278,-7.897,-1.0226625226625226,SL,31.092233333333333,2024-25,25.0
1728565563950,-1,2617.264,-7.741,-1.00064632885212,SL,30.131616666666666,2024-25,25.0
1728588269312,1,2632.765,17.235,2.219575016097875,TP,850.3325166666667,2024-25,25.0
1728645294730,1,2657.765,-9.391,-1.2094011590470057,SL,3286.7795666666666,2024-25,25.0
1728863280164,1,2657.715,-7.94,-1.0291639662994168,SL,535.4673833333334,2024-25,25.0
1728898994713,1,2657.796,-8.081,-1.0365572088250385,SL,30.250166666666665,2024-25,25.0
1728954154488,-1,2642.335,-7.687,-1.002870189171559,SL,119.31381666666667,2024-25,25.0
1728987616047,1,2657.722,17.278,2.2375032375032373,TP,959.5320333333333,2024-25,25.0
1729057757618,1,2682.772,-7.798,-1.003345342254246,SL,42.8597,2024-25,25.0
1729069220237,1,2682.705,-7.707,-1.000259571706684,SL,53.61751666666667,2024-25,25.0
1729080186228,-1,2667.318,-7.727,-1.0058578495183546,SL,59.302166666666665,2024-25,25.0
1729115686294,1,2682.722,-7.737,-1.001942501942502,SL,111.4208,2024-25,25.0
1729128421826,1,2682.735,-7.821,-1.0111182934712346,SL,423.9710166666667,2024-25,25.0
1729156144938,1,2682.695,17.305,2.248862897985705,TP,740.77725,2024-25,25.0
1729203134994,1,2707.725,17.275,2.236245954692557,TP,4222.00875,2024-25,25.0
1729467456373,1,2732.736,-7.741,-1.00064632885212,SL,138.71008333333333,2024-25,25.0
1729480136390,1,2732.715,-7.74,-1.0032404406999351,SL,456.50256666666667,2024-25,25.0
1729509624650,-1,2717.278,-7.737,-1.001942501942502,SL,100.62051666666666,2024-25,25.0
1729522548058,-1,2717.295,-7.73,-1.0032446463335496,SL,360.1685,2024-25,25.0
1729553258140,1,2732.732,17.268,2.233316088980859,TP,1505.7340666666666,2024-25,25.0
1729657860061,1,2757.675,-7.69,-1.0019543973941367,SL,68.93185,2024-25,25.0
1729673334856,-1,2742.315,17.315,2.2530904359141184,TP,93.51498333333333,2024-25,25.0
1729679918105,-1,2717.155,-7.86,-1.0019120458891013,SL,640.1989,2024-25,25.0
1729736878640,1,2732.685,-7.69,-1.0006506180871828,SL,479.96321666666665,2024-25,25.0
1729767537079,1,2732.712,-7.937,-1.0291753112033195,SL,735.5851,2024-25,25.0
1729825130842,1,2732.685,-7.727,-1.0054651919323356,SL,69.6078,2024-25,25.0
1729834127010,-1,2717.295,-7.71,-1.00064892926671,SL,119.11746666666667,2024-25,25.0
1729846542132,1,2732.695,-7.71,-1.0019493177387915,SL,3622.97405,2024-25,25.0
1730066162088,1,2732.735,17.265,2.2320620555914674,TP,1420.94175,2024-25,25.0
1730153684901,1,2757.645,-7.7,-1.0071942446043165,SL,51.86233333333333,2024-25,25.0
1730194576997,1,2757.685,17.315,2.2530904359141184,TP,529.8431,2024-25,25.0
1730251993644,1,2782.716,-9.218,-1.1946604458268533,SL,401.7964333333333,2024-25,25.0
1730278207448,1,2782.695,-7.777,-1.0106562703053932,SL,41.046033333333334,2024-25,25.0
1730287915083,1,2782.712,-7.877,-1.0213952282157677,SL,1115.2148833333333,2024-25,25.0
1730358267583,1,2782.735,-7.76,-1.0032320620555915,SL,86.6002,2024-25,25.0
1730366569200,-1,2767.275,17.275,2.236245954692557,TP,41.70498333333333,2024-25,25.0
1730371409906,-1,2742.274,-7.728,-1.000258866166192,SL,280.5460166666667,2024-25,25.0
1730426974673,1,2757.705,-7.71,-1.00064892926671,SL,61.57535,2024-25,25.0
1730449804249,1,2758.202,-8.224,-1.002682272616435,SL,0.09778333333333333,2024-25,25.0
1730449814653,1,2757.872,-7.997,-1.0158790650406504,SL,115.01118333333334,2024-25,25.0
1730457756804,-1,2742.265,-7.82,-1.010989010989011,SL,45.3236,2024-25,25.0
1730464931791,-1,2742.335,6.11,0.7971298108284409,TIME,4319.954933333333,2024-25,25.0
1730760050613,1,2732.735,-8.687,-1.123076923076923,SL,1605.6779166666668,2024-25,25.0
1730859578360,1,2733.145,-8.147,-1.00024554941682,SL,2.681783333333333,2024-25,25.0
1730863132284,1,2732.735,-7.781,-1.0059469941822883,SL,35.41838333333333,2024-25,25.0
1730868137420,-1,2717.265,-7.927,-1.0248222365869424,SL,9.28875,2024-25,25.0
1730874112803,-1,2717.245,17.245,2.223726627981947,TP,33.874916666666664,2024-25,25.0
1730877288376,1,2707.765,-7.87,-1.013522215067611,SL,10.462283333333334,2024-25,25.0
1730880008087,-1,2692.144,17.144,2.1822810590631363,TP,30.511033333333334,2024-25,25.0
1730891792615,-1,2667.285,17.285,2.240440699935191,TP,543.55085,2024-25,25.0
1730930248452,1,2657.736,17.264,2.231644260599793,TP,608.3467666666667,2024-25,25.0
1730967849782,1,2682.715,17.285,2.240440699935191,TP,128.88171666666668,2024-25,25.0
1730978580767,-1,2692.225,-7.81,-1.0045016077170419,SL,67.76776666666666,2024-25,25.0
1730988130109,-1,2692.175,-8.02,-1.024920127795527,SL,62.4077,2024-25,25.0
1730992548131,1,2707.935,-7.94,-1.0006301197227474,SL,298.05858333333333,2024-25,25.0
1731028052403,-1,2692.095,-7.917,-1.0015180265654648,SL,466.50446666666664,2024-25,25.0
1731058998497,-1,2692.285,17.285,2.240440699935191,TP,3514.1077333333333,2024-25,25.0
1731274610647,-1,2667.175,-8.29,-1.0594249201277954,SL,463.89388333333335,2024-25,25.0
1731304343622,-1,2667.315,17.315,2.2530904359141184,TP,159.43435,2024-25,25.0
1731314096976,-1,2642.185,17.185,2.198976327575176,TP,57.010016666666665,2024-25,25.0
1731321231022,-1,2617.008,-8.077,-1.0106356356356356,SL,308.3759166666667,2024-25,25.0
1731366097348,-1,2617.274,17.274,2.235827077400984,TP,203.32065,2024-25,25.0
1731384556138,-1,2592.265,-7.77,-1.004524886877828,SL,170.95621666666668,2024-25,25.0
1731398782518,1,2607.665,-7.68,-1.0019569471624266,SL,150.59685,2024-25,25.0
1731442634697,1,2607.796,-7.881,-1.0109030271934325,SL,823.6205833333333,2024-25,25.0
1731497595807,-1,2592.275,17.275,2.236245954692557,TP,213.38635,2024-25,25.0
1731528172827,-1,2567.115,17.115,2.170577045022194,TP,507.77285,2024-25,25.0
1731573513863,1,2557.675,17.325,2.257328990228013,TP,162.54088333333334,2024-25,25.0
1731590729051,-1,2567.285,-7.927,-1.0274789371354505,SL,49.9853,2024-25,25.0
1731596807420,-1,2567.178,-7.838,-1.0020455126566095,SL,1026.7380166666667,2024-25,25.0
1731659400319,-1,2565.305,-9.72,-1.002578648788035,SL,61.16105,2024-25,25.0
1731663510686,-1,2567.365,-7.64,-1.0006548788474132,SL,13.531233333333333,2024-25,25.0
1731666694690,-1,2567.235,-7.765,-1.0,SL,3351.966733333333,2024-25,25.0
1731874865424,1,2582.945,17.055,2.146633102580239,TP,729.1795333333333,2024-25,25.0
1731921220595,1,2607.876,17.124,2.1742001015744035,TP,779.14495,2024-25,25.0
1731990798134,1,2632.725,-7.74,-1.0019417475728156,SL,286.18435,2024-25,25.0
1732019050110,1,2632.725,-7.777,-1.0067313915857605,SL,848.5687666666666,2024-25,25.0
1732088818097,1,2632.695,17.305,2.248862897985705,TP,224.83305,2024-25,25.0
1732131779846,1,2657.625,17.375,2.278688524590164,TP,1457.0748333333333,2024-25,25.0
1732224762970,1,2682.735,17.265,2.2320620555914674,TP,347.6874,2024-25,25.0
1732250529028,1,2707.715,-7.75,-1.0045366169799093,SL,108.95073333333333,2024-25,25.0
1732264046534,-1,2692.148,-7.887,-1.0044574630667347,SL,120.41243333333334,2024-25,25.0
1732280420722,1,2707.725,-7.86,-1.0174757281553397,SL,3179.8857,2024-25,25.0
1732471218561,1,2710.694,-10.749,-1.0051430708808677,SL,126.30416666666666,2024-25,25.0
1732485045543,-1,2692.305,17.305,2.248862897985705,TP,37.501933333333334,2024-25,25.0
1732487328627,-1,2667.175,-7.851,-1.0033226837060703,SL,6.874733333333333,2024-25,25.0
1732490176092,-1,2667.268,-7.732,-1.0,SL,300.1481166666667,2024-25,25.0
1732515111720,1,2682.835,-7.9,-1.0082961072112318,SL,169.75016666666667,2024-25,25.0
1732525788813,-1,2667.244,17.244,2.223310985043837,TP,10.42615,2024-25,25.0
1732526520204,-1,2642.258,17.258,2.2291397571686904,TP,178.5608,2024-25,25.0
1732540987621,-1,2617.225,-7.8,-1.0032154340836013,SL,69.22075,2024-25,25.0
1732560142510,-1,2617.015,-8.08,-1.0118973074514714,SL,79.27578333333334,2024-25,25.0
1732587986089,-1,2617.308,-7.707,-1.00195007800312,SL,129.86568333333332,2024-25,25.0
1732599358660,1,2632.786,-8.511,-1.0931158489596713,SL,196.43011666666666,2024-25,25.0
1732612397435,1,2632.725,-7.75,-1.0032362459546926,SL,19.11175,2024-25,25.0
1732614061724,-1,2617.104,-8.001,-1.0132978723404256,SL,8.10525,2024-25,25.0
1732617919127,1,2632.682,-7.778,-1.0124967456391565,SL,96.71186666666667,2024-25,25.0
1732636613036,1,2633.046,16.954,2.1071339796172013,TP,713.1429333333333,2024-25,25.0
1732697585222,1,2657.765,-7.8,-1.004507405022537,SL,16.631666666666668,2024-25,25.0
1732701851223,-1,2642.265,17.265,2.2320620555914674,TP,604.6007333333333,2024-25,25.0
1732749504379,1,2632.675,17.325,2.257328990228013,TP,1310.0775833333332,2024-25,25.0
1732828673198,1,2657.705,-7.92,-1.027903958468527,SL,1016.2596833333333,2024-25,25.0
1733081703131,-1,2642.295,17.295,2.244646333549643,TP,46.2429,2024-25,25.0
1733085398108,1,2632.715,-8.077,-1.0469215813350616,SL,86.24176666666666,2024-25,25.0
1733107183170,1,2632.722,17.278,2.2375032375032373,TP,393.30151666666666,2024-25,25.0
1733133766129,-1,2642.274,-7.726,-1.0,SL,921.39215,2024-25,25.0
1733220099445,-1,2642.035,-8.01,-1.0056497175141244,SL,865.8201333333334,2024-25,25.0
1733280127460,-1,2642.325,-7.75,-1.009771986970684,SL,382.01691666666665,2024-25,25.0
1733370903844,-1,2642.284,-7.741,-1.0032400207361327,SL,97.10993333333333,2024-25,25.0
1733392685210,-1,2642.225,17.225,2.215434083601286,TP,149.09938333333332,2024-25,25.0
1733417686572,1,2632.675,-7.82,-1.0188925081433224,SL,192.25983333333335,2024-25,25.0
1733429437695,-1,2616.924,-8.131,-1.0068103021297672,SL,92.5507,2024-25,25.0
1733437240439,1,2632.706,-7.901,-1.0253049571762263,SL,651.1856833333334,2024-25,25.0
1733477226299,1,2632.795,17.205,2.207184092366902,TP,3540.0756833333335,2024-25,25.0
1733694062858,-1,2642.325,-7.781,-1.0138110749185667,SL,292.78875,2024-25,25.0
1733721398597,1,2657.725,17.275,2.236245954692557,TP,281.4056166666667,2024-25,25.0
1733741700281,-1,2667.315,-7.72,-1.0045543266102797,SL,1126.4453833333334,2024-25,25.0
1733821960214,1,2682.665,17.335,2.2615786040443573,TP,629.12375,2024-25,25.0
1733873551069,-1,2691.448,-8.552,-1.0,SL,355.9091,2024-25,25.0
1733911266656,1,2708.335,16.665,1.9994001199760048,TP,600.6710666666667,2024-25,25.0
1733948122948,-1,2717.065,17.065,2.15059861373661,TP,761.4101833333333,2024-25,25.0
1733994769533,-1,2692.205,17.205,2.207184092366902,TP,1124.8519166666667,2024-25,25.0
1734066325932,-1,2667.225,17.225,2.215434083601286,TP,618.5427666666667,2024-25,25.0
1734319426321,1,2657.805,-7.81,-1.0006406149903908,SL,485.37446666666665,2024-25,25.0
1734382203228,1,2657.745,-7.76,-1.0019367333763718,SL,192.6163,2024-25,25.0
1734407822836,-1,2641.535,-8.48,-1.0017720023626697,SL,938.4905833333333,2024-25,25.0
1734490910224,-1,2642.275,17.275,2.236245954692557,TP,663.64705,2024-25,25.0
1734535878113,-1,2592.285,-7.717,-1.000259235255995,SL,278.04295,2024-25,25.0
1734554009519,1,2607.792,17.208,2.208418891170431,TP,554.9834833333333,2024-25,25.0
1734590140507,-1,2617.275,17.275,2.236245954692557,TP,115.76756666666667,2024-25,25.0
1734602346260,-1,2592.224,-7.778,-1.0002572016460904,SL,236.43623333333332,2024-25,25.0
1734634265352,-1,2592.248,-7.868,-1.0149638802889578,SL,102.53256666666667,2024-25,25.0
1734660553046,1,2607.816,-8.101,-1.0364636642784033,SL,380.8355833333333,2024-25,25.0
1734918237070,1,2632.846,-7.888,-1.0053530461381597,SL,199.0,2024-25,25.0
1734934023995,-1,2617.275,-7.73,-1.0006472491909386,SL,3717.9854,2024-25,25.0
1735207567528,1,2632.755,-7.771,-1.0020631850419084,SL,1090.0581,2024-25,25.0
1735290279228,-1,2616.924,-8.078,-1.0002476473501734,SL,3435.524266666667,2024-25,25.0
1735524324306,-1,2617.195,17.195,2.2030749519538757,TP,509.1333,2024-25,25.0
1735570354135,1,2607.655,17.345,2.2658393207054215,TP,1201.6061666666667,2024-25,25.0
1735763285050,1,2632.795,17.205,2.207184092366902,TP,798.3354833333333,2024-25,25.0
1735817002180,1,2657.675,-7.71,-1.0045602605863193,SL,986.4516833333333,2024-25,25.0
1735883858364,1,2657.772,-8.171,-1.0513381369016983,SL,146.00628333333333,2024-25,25.0
1735899572161,-1,2641.965,16.965,2.1113876789047916,TP,4224.949666666666,2024-25,25.0
1736155026748,-1,2617.094,-8.048,-1.0179610422463952,SL,8.4683,2024-25,25.0
1736157121687,1,2632.805,17.195,2.2030749519538757,TP,1275.7571333333333,2024-25,25.0
1736237998002,1,2657.795,-7.82,-1.0032071840923669,SL,101.17446666666666,2024-25,25.0
1736244484740,-1,2642.205,-7.887,-1.0118024374599102,SL,7.511783333333334,2024-25,25.0
1736323792510,1,2657.755,-7.89,-1.0174081237911026,SL,270.14298333333335,2024-25,25.0
1736341405103,1,2657.815,17.185,2.198976327575176,TP,1134.9064166666667,2024-25,25.0
1736414890721,-1,2667.204,-7.801,-1.0006413545407902,SL,14.61965,2024-25,25.0
1736420829401,-1,2667.094,-7.911,-1.0006324310650139,SL,623.8587666666666,2024-25,25.0
1736486364455,1,2682.872,-7.944,-1.0091463414634145,SL,140.5799,2024-25,25.0
1736497803811,-1,2666.168,-8.897,-1.0073596014492754,SL,14.742666666666667,2024-25,25.0
1736499322410,1,2682.806,-7.831,-1.0032026646169614,SL,4205.616333333333,2024-25,25.0
1736753498163,-1,2667.055,-7.986,-1.0051604782882315,SL,990.9589833333333,2024-25,25.0
1736816134472,-1,2667.225,-7.82,-1.0057877813504823,SL,819.8736166666666,2024-25,25.0
1736904212102,1,2682.725,17.275,2.236245954692557,TP,1146.72955,2024-25,25.0
1736989984748,-1,2692.065,-7.936,-1.0001260239445495,SL,97.447,2024-25,25.0
1737003987506,1,2707.795,-7.806,-1.0014111610006415,SL,158.83078333333333,2024-25,25.0
1737311220629,-1,2691.818,-8.197,-1.0018332925934978,SL,220.50305,2024-25,25.0
1737333912108,1,2707.722,17.278,2.2375032375032373,TP,1254.3077666666666,2024-25,25.0
1737427274618,1,2733.105,-8.11,-1.000616903146206,SL,34.60488333333333,2024-25,25.0
1737440206227,-1,2717.245,-7.81,-1.0070921985815602,SL,62.5842,2024-25,25.0
1737452283662,1,2732.795,17.205,2.207184092366902,TP,777.7713166666666,2024-25,25.0
1737507207775,1,2757.792,-7.807,-1.0019250513347022,SL,25.366866666666667,2024-25,25.0
1737519387598,1,2757.795,-7.797,-1.0002565747273893,SL,1086.2215,2024-25,25.0
1737606879422,-1,2742.195,-7.82,-1.0019218449711724,SL,67.79093333333333,2024-25,25.0
1737617940500,-1,2742.245,-7.76,-1.0006447453255964,SL,217.56318333333334,2024-25,25.0
1737636048543,1,2757.735,17.265,2.2320620555914674,TP,555.6823166666667,2024-25,25.0
1737706533102,1,2782.725,-7.78,-1.0071197411003237,SL,67.951,2024-25,25.0
1737713618318,1,2782.775,-7.78,-1.0006430868167202,SL,46.386316666666666,2024-25,25.0
1737914420987,-1,2764.835,14.835,1.4594195769798328,TP,508.2694,2024-25,25.0
1737947913799,1,2757.735,-7.75,-1.0019392372333549,SL,366.0401166666667,2024-25,25.0
1737972330697,-1,2741.575,-8.43,-1.000593471810089,SL,1374.7972,2024-25,25.0
1738062286495,1,2757.702,-7.737,-1.0045442742144897,SL,1404.41265,2024-25,25.0
1738161717478,1,2757.835,17.165,2.190810465858328,TP,791.9900833333334,2024-25,25.0
1738224141076,1,2782.955,17.045,2.1426775612822127,TP,1108.9027,2024-25,25.0
1738294507064,-1,2792.108,-7.894,-1.0002534211860112,SL,197.00333333333333,2024-25,25.0
1738309329679,1,2807.805,-7.89,-1.010890454836643,SL,339.53206666666665,2024-25,25.0
1738520524084,-1,2790.478,15.478,1.6254988447805083,TP,197.14085,2024-25,25.0
1738537795940,1,2782.895,17.105,2.1665611146295123,TP,269.06933333333336,2024-25,25.0
1738568334333,1,2808.005,16.995,2.1230480949406623,TP,130.56621666666666,2024-25,25.0
1738578336267,-1,2816.835,-8.21,-1.005511328842621,SL,2.757816666666667,2024-25,25.0
1738578643318,-1,2816.895,-8.2,-1.0117211597779148,SL,35.33285,2024-25,25.0
1738583363194,-1,2817.195,-7.82,-1.0019218449711724,SL,556.7032333333333,2024-25,25.0
1738657407844,1,2832.785,17.215,2.2113037893384715,TP,766.9983666666667,2024-25,25.0
1738710874114,1,2857.815,17.185,2.198976327575176,TP,379.88353333333333,2024-25,25.0
1738734808436,-1,2867.135,-9.337,-1.1871582962492053,SL,246.52806666666666,2024-25,25.0
1738754167528,-1,2866.948,-8.087,-1.0043467461500248,SL,39.52445,2024-25,25.0
1738761350083,-1,2866.848,16.848,2.0667320902845927,TP,846.96875,2024-25,25.0
1738813140455,1,2857.735,-7.76,-1.0032320620555915,SL,370.70965,2024-25,25.0
1738835944907,-1,2842.105,-8.27,-1.0474984167194428,SL,40.98005,2024-25,25.0
1738866134009,1,2857.785,17.215,2.2113037893384715,TP,906.1795166666667,2024-25,25.0
1738923547435,1,2883.135,-8.44,-1.0374923171481254,SL,43.11645,2024-25,25.0
1738927018820,-1,2867.115,-7.885,-1.0,SL,3409.796983333333,2024-25,25.0
1739133052032,-1,2867.075,-8.1,-1.0220820189274449,SL,52.463766666666665,2024-25,25.0
1739149771110,1,2882.805,17.195,2.2030749519538757,TP,179.36153333333334,2024-25,25.0
1739175543228,1,2907.775,-7.78,-1.0006430868167202,SL,21.699733333333334,2024-25,25.0
1739181131361,1,2907.825,-7.84,-1.0019169329073483,SL,117.65083333333334,2024-25,25.0
1739203138633,1,2907.795,17.205,2.207184092366902,TP,251.34448333333333,2024-25,25.0
1739220750567,1,2933.072,-8.127,-1.0068136769078295,SL,43.8477,2024-25,25.0
1739223569651,-1,2917.045,-8.147,-1.0241357636706474,SL,56.2966,2024-25,25.0
1739228221349,-1,2917.215,-7.86,-1.0096339113680155,SL,124.00788333333334,2024-25,25.0
1739238049321,-1,2917.095,17.095,2.1625553447185326,TP,328.97548333333333,2024-25,25.0
1739260408727,-1,2892.195,-7.827,-1.0028187059577194,SL,73.31343333333334,2024-25,25.0
1739268198852,-1,2892.138,-7.974,-1.0142457389977104,SL,7.343233333333333,2024-25,25.0
1739272825777,1,2907.765,-7.78,-1.0019317450096588,SL,42.8159,2024-25,25.0
1739303318519,-1,2892.185,17.185,2.198976327575176,TP,751.0234,2024-25,25.0
1739349019109,-1,2866.705,-8.4,-1.0126582278481013,SL,15.742833333333333,2024-25,25.0
1739350748001,1,2882.752,17.248,2.224974200206398,TP,174.50805,2024-25,25.0
1739362443480,1,2907.875,-7.9,-1.0031746031746032,SL,110.93105,2024-25,25.0
1739387188500,1,2907.855,17.145,2.1826861871419476,TP,1132.8101166666668,2024-25,25.0
1739471910419,1,2932.792,-7.947,-1.0198921971252566,SL,244.41421666666668,2024-25,25.0
1739494306522,1,2932.905,-7.91,-1.0006325110689438,SL,470.51546666666667,2024-25,25.0
1739523668614,-1,2917.165,-7.86,-1.0031908104658582,SL,17.48895,2024-25,25.0
1739527327349,-1,2917.139,17.139,2.1802569647627528,TP,25.77185,2024-25,25.0
1739532609756,-1,2892.175,-7.825,-1.0,SL,3490.5445833333333,2024-25,25.0
1739754215628,-1,2892.115,-7.885,-1.0,SL,67.60581666666667,2024-25,25.0
1739824444285,-1,2892.118,-7.947,-1.0082466379091601,SL,64.86753333333333,2024-25,25.0
1739829941290,1,2907.795,17.205,2.207184092366902,TP,701.6797,2024-25,25.0
1739879376958,1,2932.895,-8.04,-1.0183660544648512,SL,600.5601,2024-25,25.0
1739925368384,1,2932.842,-7.847,-1.0006375924509054,SL,623.8712833333333,2024-25,25.0
