t_ms,dir,entry,pnl_usd,pnl_R,tag,hold_min,year,S
1760696043868,-1,4234.245,-16.027,-1.0172643605204696,SL,24.883433333333333,2025-26,50.0
1760697657990,1,4265.652,-16.177,-1.0335420393559929,SL,5.0880833333333335,2025-26,50.0
1760700038289,-1,4232.275,-18.077,-1.0198589562764457,SL,10.667033333333332,2025-26,50.0
1760702405420,-1,4234.565,34.565,2.2393909944930352,TP,62.50836666666667,2025-26,50.0
1760708440613,1,4215.945,34.055,2.1357792411414236,TP,196.0445,2025-26,50.0
1760896997683,1,4266.002,-20.417,-1.2759030121234847,SL,30.285383333333332,2025-26,50.0
1760903479156,-1,4234.745,-15.31,-1.0036053752867913,SL,65.02101666666667,2025-26,50.0
1760907676302,-1,4234.155,-16.0,-1.0097822656989586,SL,10.887533333333334,2025-26,50.0
1760910262862,1,4265.471,-15.542,-1.0045892314653222,SL,110.91455,2025-26,50.0
1760918093377,1,4265.375,-15.406,-1.0020162601626017,SL,87.59905,2025-26,50.0
1760925703251,-1,4234.255,-15.75,-1.0003175611305177,SL,68.3787,2025-26,50.0
1760934949238,1,4265.445,-15.52,-1.0048559404337973,SL,90.98703333333333,2025-26,50.0
1760945864295,1,4265.545,34.455,2.21646831778707,TP,55.385533333333335,2025-26,50.0
1760955146496,1,4315.415,34.585,2.243593902043464,TP,64.12468333333334,2025-26,50.0
1760972869648,1,4365.332,-15.767,-1.0283720323506391,SL,69.45016666666666,2025-26,50.0
1760983351325,1,4365.552,-15.707,-1.0099665637860082,SL,202.92776666666666,2025-26,50.0
1760996317786,-1,4334.495,-15.8,-1.019026120606256,SL,4.439933333333333,2025-26,50.0
1761008875209,-1,4334.675,34.675,2.2626427406199023,TP,147.66913333333332,2025-26,50.0
1761019399001,-1,4284.831,34.831,2.2961961895972047,TP,11.289033333333334,2025-26,50.0
1761020310610,1,4265.425,-15.48,-1.0035656401944895,SL,117.94518333333333,2025-26,50.0
1761027968627,1,4265.295,-15.32,-1.001634521085322,SL,89.88378333333333,2025-26,50.0
1761034242374,-1,4234.784,34.784,2.2860147213459516,TP,50.9188,2025-26,50.0
1761039445974,1,4215.575,-15.83,-1.0163723916532905,SL,9.143583333333334,2025-26,50.0
1761040084325,-1,4183.795,33.795,2.08546744831842,TP,36.53633333333333,2025-26,50.0
1761042568139,-1,4134.335,34.335,2.191828917969997,TP,14.256866666666667,2025-26,50.0
1761043530388,-1,4083.375,-17.376,-1.045172932330827,SL,0.9508833333333333,2025-26,50.0
1761043810248,1,4115.861,34.139,2.1523863564718493,TP,21.7977,2025-26,50.0
1761045403507,-1,4134.485,34.485,2.222687721559781,TP,130.77845,2025-26,50.0
1761053673665,1,4115.725,-16.307,-1.0370111287758346,SL,381.342,2025-26,50.0
1761076830280,-1,4084.328,34.328,2.1904032669729454,TP,5.6702,2025-26,50.0
1761077404682,-1,4032.706,-17.749,-1.0263097027870938,SL,8.815666666666667,2025-26,50.0
1761078863866,1,4066.055,33.945,2.114294612270321,TP,30.5048,2025-26,50.0
1761081075620,1,4115.605,-15.85,-1.0157000961230376,SL,10.423433333333334,2025-26,50.0
1761082828350,-1,4084.348,-15.697,-1.0028750319447994,SL,2.8054666666666668,2025-26,50.0
1761083975956,-1,4084.448,-15.557,-1.0003215020576133,SL,6.211516666666666,2025-26,50.0
1761084656063,1,4115.485,34.515,2.228931223764934,TP,266.1646,2025-26,50.0
1761102407301,-1,4134.335,34.335,2.191828917969997,TP,65.13245,2025-26,50.0
1761106505426,-1,4084.088,-16.439,-1.0331196581196582,SL,6.15515,2025-26,50.0
1761108119682,-1,4084.275,-16.21,-1.0308426073131955,SL,26.837683333333334,2025-26,50.0
1761109820365,-1,4083.955,33.955,2.1162355874104084,TP,91.30001666666666,2025-26,50.0
1761116098808,-1,4034.255,-15.8,-1.003493172435694,SL,97.13823333333333,2025-26,50.0
1761123071049,-1,4034.515,-15.866,-1.0246044559250889,SL,9.14325,2025-26,50.0
1761123866534,1,4066.225,-17.54,-1.0810477657935285,SL,25.56661666666667,2025-26,50.0
1761125790174,1,4065.555,-15.617,-1.003985856637737,SL,46.6263,2025-26,50.0
1761129578184,-1,4034.615,-15.8,-1.0269743256418589,SL,112.61611666666667,2025-26,50.0
1761140973413,1,4065.835,34.165,2.157562361856647,TP,96.28896666666667,2025-26,50.0
1761156225559,1,4116.255,-16.757,-1.0308828052906798,SL,4.9481,2025-26,50.0
1761160333188,-1,4084.485,-15.58,-1.0041894940380278,SL,251.66715,2025-26,50.0
1761178901046,-1,4084.565,-15.45,-1.000971817298348,SL,84.34913333333333,2025-26,50.0
1761184832520,1,4115.455,-15.88,-1.027499191200259,SL,95.43158333333334,2025-26,50.0
1761192452210,1,4115.502,-15.507,-1.0003225390272223,SL,255.98783333333333,2025-26,50.0
1761222007915,-1,4134.615,34.615,2.249918752031199,TP,822.8917833333334,2025-26,50.0
1761281244576,1,4065.312,-15.494,-1.0118861024033439,SL,135.2041,2025-26,50.0
1761292181342,1,4065.305,34.695,2.266906239790918,TP,77.06126666666667,2025-26,50.0
1761297192972,1,4115.915,-15.96,-1.002827521206409,SL,29.4084,2025-26,50.0
1761300403257,1,4115.305,-15.47,-1.01078079059131,SL,364.49365,2025-26,50.0
1761501615427,-1,4073.775,-26.82,-1.0226882745471877,SL,10.05455,2025-26,50.0
1761504271827,-1,4082.985,32.985,1.9385836027034968,TP,608.6404333333334,2025-26,50.0
1761541823460,-1,4034.315,-15.71,-1.0015938795027095,SL,26.351583333333334,2025-26,50.0
1761557226871,-1,4034.378,34.378,2.2006145179874537,TP,49.3712,2025-26,50.0
1761561460625,-1,3984.599,-15.606,-1.0133108239724693,SL,138.79965,2025-26,50.0
1761583826946,-1,3984.515,-15.62,-1.0087181143041652,SL,161.08375,2025-26,50.0
1761596205928,-1,3984.319,-15.756,-1.0047828582360818,SL,27.189433333333334,2025-26,50.0
1761599109533,1,4015.752,-15.797,-1.002856780091417,SL,76.6485,2025-26,50.0
1761605574562,-1,3984.448,34.448,2.2150205761316872,TP,225.56456666666668,2025-26,50.0
1761621641745,-1,3934.575,34.575,2.2414910858995136,TP,98.16266666666667,2025-26,50.0
1761633429525,1,3915.435,34.565,2.2393909944930352,TP,232.8654,2025-26,50.0
1761652012908,1,3965.315,-15.47,-1.010120796604636,SL,165.32501666666667,2025-26,50.0
1761674852902,-1,3927.775,-22.31,-1.0038245219347581,SL,21.674383333333335,2025-26,50.0
1761677297558,-1,3934.405,-15.73,-1.0086566207117666,SL,29.161383333333333,2025-26,50.0
1761681409803,1,3965.505,-16.176,-1.0432763624637214,SL,158.9023,2025-26,50.0
1761693551597,1,3965.551,34.449,2.2152273165712817,TP,280.51115,2025-26,50.0
1761746468958,-1,3984.695,-15.477,-1.0112381574648808,SL,1.0233166666666667,2025-26,50.0
1761747252281,-1,3983.918,33.918,2.1090660365626164,TP,25.91055,2025-26,50.0
1761749730790,1,3965.302,-16.037,-1.0480329368709973,SL,35.74248333333333,2025-26,50.0
1761752448005,-1,3934.185,-15.846,-1.0019601644008853,SL,10.0182,2025-26,50.0
1761756446910,-1,3934.305,-15.7,-1.0003185727938835,SL,155.23318333333333,2025-26,50.0
1761771999505,1,3965.595,-15.72,-1.008015389547932,SL,4.999016666666667,2025-26,50.0
1761775665944,-1,3934.485,-15.57,-1.0035449564937158,SL,131.91676666666666,2025-26,50.0
1761784449888,1,3965.365,-15.76,-1.0257077774162056,SL,52.5319,2025-26,50.0
1761788783649,1,3965.352,34.648,2.2569046378322044,TP,204.19533333333334,2025-26,50.0
1761805288717,-1,3984.658,-15.444,-1.006648416112632,SL,222.8055,2025-26,50.0
1761819042552,1,4015.485,-15.56,-1.0048433968356474,SL,13.331816666666667,2025-26,50.0
1761832013572,1,4015.475,-15.51,-1.0022617124394184,SL,18.345266666666667,2025-26,50.0
1761879878797,1,4015.395,-15.46,-1.0042221500487172,SL,137.09228333333334,2025-26,50.0
1761890830082,1,4015.355,-15.36,-1.000325626831651,SL,362.4376,2025-26,50.0
1761912867222,-1,3984.475,-15.54,-1.0009661835748793,SL,92.21986666666666,2025-26,50.0
1762106401197,-1,3978.025,-21.986,-1.0005005688282138,SL,3.318416666666667,2025-26,50.0
1762124227079,1,4015.365,-15.78,-1.027009437032216,SL,67.46246666666667,2025-26,50.0
1762129862139,1,4016.075,-16.23,-1.009642301710731,SL,250.0114,2025-26,50.0
1762156969735,1,4015.382,-15.417,-1.0022753868157588,SL,193.37715,2025-26,50.0
1762183279922,1,4015.335,-15.38,-1.002934463645256,SL,71.14273333333334,2025-26,50.0
1762193632355,-1,3984.368,-15.777,-1.0092758444216992,SL,18.380566666666667,2025-26,50.0
1762241671700,-1,3984.675,34.675,2.2626427406199023,TP,117.38733333333333,2025-26,50.0
1762248889108,-1,3934.665,-15.34,-1.0003260515161396,SL,20.2552,2025-26,50.0
1762252786130,1,3965.345,-15.41,-1.004235907461714,SL,154.01611666666668,2025-26,50.0
1762263499562,-1,3934.675,-15.33,-1.000326264274062,SL,497.37485,2025-26,50.0
1762296562226,1,3965.395,34.605,2.247807729782397,TP,1646.1247166666667,2025-26,50.0
1762399690923,1,4015.465,-15.91,-1.0287746524409958,SL,352.0783333333333,2025-26,50.0
1762423376375,-1,3984.528,-15.537,-1.0042011375387798,SL,608.0104333333334,2025-26,50.0
1762508248207,-1,3984.635,-15.37,-1.0003254149040026,SL,92.78566666666667,2025-26,50.0
1762515102039,1,4015.325,-15.42,-1.0061990212071779,SL,35.00791666666667,2025-26,50.0
1762714988843,1,4015.375,34.625,2.252032520325203,TP,83.28886666666666,2025-26,50.0
1762735434697,1,4065.475,34.525,2.231017770597738,TP,438.0582333333333,2025-26,50.0
1762765983496,-1,4084.458,-15.687,-1.0093295586153648,SL,221.95773333333332,2025-26,50.0
1762781443932,1,4115.305,-15.331,-1.0016987912446913,SL,1257.8857833333334,2025-26,50.0
1762859763312,1,4115.315,-15.55,-1.0153444335618675,SL,795.8739666666667,2025-26,50.0
1762910740386,1,4115.322,34.678,2.263281555932646,TP,524.6952166666666,2025-26,50.0
1762942567331,1,4165.352,34.648,2.2569046378322044,TP,107.66941666666666,2025-26,50.0
1762978641312,-1,4184.008,-16.007,-1.0009379689844922,SL,110.55913333333334,2025-26,50.0
1762988776248,1,4215.325,-15.43,-1.0068515497553019,SL,636.0804833333333,2025-26,50.0
1763027067519,-1,4184.535,-15.75,-1.0184287099903007,SL,12.078883333333334,2025-26,50.0
1763040670604,-1,4184.555,34.555,2.237293622531564,TP,7.555316666666666,2025-26,50.0
1763044545843,1,4165.525,34.475,2.2206119162640903,TP,411.065,2025-26,50.0
1763079401261,-1,4184.605,34.605,2.247807729782397,TP,360.1197666666667,2025-26,50.0
1763103360752,-1,4134.685,34.685,2.26477309826967,TP,75.82686666666666,2025-26,50.0
1763108067178,-1,4084.894,34.894,2.3099430689792135,TP,21.028183333333335,2025-26,50.0
1763112793673,-1,4034.405,-16.457,-1.0552741263225394,SL,2.3515333333333333,2025-26,50.0
1763126503062,-1,4084.649,-15.396,-1.0029314051201876,SL,12.74005,2025-26,50.0
1763132619938,-1,4084.655,-16.356,-1.0658846529814272,SL,3064.8429666666666,2025-26,50.0
1763320461437,-1,4084.385,-15.63,-1.0009606147934678,SL,78.78666666666666,2025-26,50.0
1763327009015,-1,4084.535,34.535,2.2331070158422244,TP,1049.0048,2025-26,50.0
1763405049601,-1,4034.605,34.605,2.247807729782397,TP,474.0955666666667,2025-26,50.0
1763433690557,1,4015.245,34.755,2.279763857002296,TP,185.16123333333334,2025-26,50.0
1763450708687,-1,4034.715,-15.32,-1.0022898266274125,SL,58.20965,2025-26,50.0
1763455011536,1,4065.342,-15.543,-1.0131012905748924,SL,134.15888333333334,2025-26,50.0
1763465372094,1,4065.305,34.695,2.266906239790918,TP,1036.6483333333333,2025-26,50.0
1763528283954,1,4115.685,-15.8,-1.007331845712464,SL,355.37483333333336,2025-26,50.0
1763550171191,-1,4084.305,-15.907,-1.0135074864606564,SL,464.13618333333335,2025-26,50.0
1763585728932,-1,4084.565,34.565,2.2393909944930352,TP,23.429783333333333,2025-26,50.0
1763588985673,1,4067.185,-17.24,-1.0032004655222577,SL,314.9378,2025-26,50.0
1763611033284,1,4065.465,34.535,2.2331070158422244,TP,351.9730666666667,2025-26,50.0
1763633251247,-1,4084.555,34.555,2.237293622531564,TP,111.39491666666666,2025-26,50.0
1763643342678,1,4065.565,-15.67,-1.006745904272406,SL,564.1454833333333,2025-26,50.0
1763686826709,1,4065.545,-15.74,-1.0125442264393696,SL,14.949466666666666,2025-26,50.0
1763688502850,-1,4034.628,-15.434,-1.0040333073119958,SL,160.65816666666666,2025-26,50.0
1763702827743,-1,4034.598,-15.527,-1.0081158291131023,SL,115.88755,2025-26,50.0
1763711131427,1,4065.635,34.365,2.197953309881676,TP,254.19083333333333,2025-26,50.0
1763727192406,-1,4084.585,34.585,2.243593902043464,TP,3398.2112,2025-26,50.0
1763952230942,1,4065.405,34.595,2.2456994482310937,TP,607.2891833333333,2025-26,50.0
1763991947246,1,4115.355,34.645,2.2562683165092805,TP,478.4286833333333,2025-26,50.0
1764038207976,-1,4134.368,-16.447,-1.0521366427840328,SL,361.69725,2025-26,50.0
1764062893414,-1,4134.615,-15.46,-1.0048748781280468,SL,152.09258333333332,2025-26,50.0
1764079181922,-1,4134.315,-15.74,-1.003506534905961,SL,400.50436666666667,2025-26,50.0
1764106293259,1,4165.305,-15.71,-1.0264619405423063,SL,244.81756666666666,2025-26,50.0
1764126487578,1,4165.645,-15.77,-1.0079897730904441,SL,278.06783333333334,2025-26,50.0
1764145632384,1,4165.365,-15.6,-1.0152945004881224,SL,23.518816666666666,2025-26,50.0
1764154060920,1,4165.315,-15.46,-1.009467841984982,SL,574.4600333333333,2025-26,50.0
1764214081198,1,4165.435,-15.69,-1.0165208940719144,SL,50.88908333333333,2025-26,50.0
1764270119853,1,4165.315,34.685,2.26477309826967,TP,870.9215666666666,2025-26,50.0
1764334390059,1,4215.255,34.745,2.2776138970829236,TP,3363.576016666667,2025-26,50.0
1764538816364,-1,4234.445,-15.59,-1.002250080360013,SL,328.7846,2025-26,50.0
1764581752712,-1,4234.685,34.685,2.26477309826967,TP,1127.24105,2025-26,50.0
1764650182584,-1,4184.675,-15.35,-1.0016313213703099,SL,122.82688333333333,2025-26,50.0
1764662497173,1,4215.375,-15.49,-1.007479674796748,SL,136.46208333333334,2025-26,50.0
1764671609405,-1,4184.665,-15.4,-1.0042386697098142,SL,238.05405,2025-26,50.0
1764701459166,1,4215.335,-15.38,-1.002934463645256,SL,557.1007833333333,2025-26,50.0
1764749160283,1,4215.315,-15.57,-1.0166503428011753,SL,230.41496666666666,2025-26,50.0
1764765534092,1,4215.172,-15.567,-1.0260348009491167,SL,41.68321666666667,2025-26,50.0
1764790493718,1,4215.382,-15.497,-1.0074762709660643,SL,91.14095,2025-26,50.0
1764808686293,-1,4184.625,-15.38,-1.0003252032520324,SL,256.26116666666667,2025-26,50.0
1764846618456,1,4215.285,-15.4,-1.0075237160614983,SL,181.7646,2025-26,50.0
1764891160203,1,4215.335,34.665,2.2605151613955003,TP,657.7287,2025-26,50.0
1764932714157,-1,4234.569,34.569,2.240230704426155,TP,14.9012,2025-26,50.0
1764933962014,1,4215.345,-15.35,-1.0003258390355165,SL,255.44736666666665,2025-26,50.0
1765153983149,1,4215.395,-15.4,-1.0003247807729783,SL,332.96406666666667,2025-26,50.0
1765180308946,1,4215.345,-15.38,-1.0022808732486153,SL,59.754666666666665,2025-26,50.0
1765188338090,-1,4184.275,-15.76,-1.0022257551669316,SL,1079.4426833333334,2025-26,50.0
1765277947217,1,4215.325,-15.33,-1.000326264274062,SL,1004.9408833333333,2025-26,50.0
1765375720587,1,4215.445,-15.45,-1.0003237293622531,SL,19.63845,2025-26,50.0
1765377663193,-1,4183.455,-16.79,-1.0148080991236024,SL,11.232433333333333,2025-26,50.0
1765378695255,1,4215.375,34.625,2.252032520325203,TP,1183.2281333333333,2025-26,50.0
1765512809010,1,4315.335,34.665,2.2605151613955003,TP,341.06198333333333,2025-26,50.0
1765534673625,-1,4334.485,34.485,2.222687721559781,TP,11.38055,2025-26,50.0
1765535944085,1,4315.515,-15.66,-1.0093457943925233,SL,15.734966666666667,2025-26,50.0
1765537094199,-1,4284.435,-15.64,-1.0048185030517185,SL,133.20696666666666,2025-26,50.0
1765743650040,1,4315.345,-15.35,-1.0003258390355165,SL,896.65905,2025-26,50.0
1765807280932,1,4315.455,-15.786,-1.0214170171465544,SL,82.46311666666666,2025-26,50.0
1765830740183,1,4315.365,-15.41,-1.0029287341360233,SL,81.0032,2025-26,50.0
1765836678653,-1,4284.685,-15.34,-1.0016323865491348,SL,611.4006333333333,2025-26,50.0
1765875764453,1,4315.435,-15.48,-1.0029154518950438,SL,150.2414,2025-26,50.0
1765896528139,1,4315.345,34.655,2.258390355164549,TP,2661.58765,2025-26,50.0
1766056417648,1,4366.641,-16.733,-1.0055285139114236,SL,52.48976666666667,2025-26,50.0
1766059772464,-1,4334.678,-15.417,-1.006200234956272,SL,1370.5460833333334,2025-26,50.0
1766344970596,1,4365.405,34.595,2.2456994482310937,TP,268.8986,2025-26,50.0
1766368499440,1,4415.395,34.605,2.247807729782397,TP,968.2578166666667,2025-26,50.0
1766430432785,1,4465.405,-15.49,-1.0055176890619928,SL,865.8578833333333,2025-26,50.0
1766484173662,-1,4433.715,-16.39,-1.0064476512127725,SL,12.185033333333333,2025-26,50.0
1766489191908,1,4465.865,34.135,2.151591553734636,TP,429.4780333333333,2025-26,50.0
1766518223449,1,4515.515,-15.8,-1.0183693200128907,SL,145.52728333333334,2025-26,50.0
1766527158647,-1,4484.854,-15.151,-1.0003301201637396,SL,100.34118333333333,2025-26,50.0
1766544458684,-1,4484.748,-15.297,-1.0029504327301337,SL,137.31305,2025-26,50.0
1766574158110,1,4465.475,34.525,2.231017770597738,TP,1923.5840166666667,2025-26,50.0
1766692440138,1,4515.425,-15.59,-1.0106969205834684,SL,48.66693333333333,2025-26,50.0
1766711874920,1,4515.455,-15.805,-1.0226463927531544,SL,3964.4936166666666,2025-26,50.0
1766950034793,-1,4484.395,-15.757,-1.0097404677987825,SL,8.299033333333334,2025-26,50.0
1766952930204,1,4515.735,-15.8,-1.004130918334922,SL,11.023533333333333,2025-26,50.0
1766957582950,1,4515.122,-15.127,-1.0003306440946964,SL,231.35406666666665,2025-26,50.0
1766971804519,-1,4483.925,33.925,2.1104199066874028,TP,33.443133333333336,2025-26,50.0
1766974281316,1,4465.462,-15.654,-1.012417539774932,SL,267.96733333333333,2025-26,50.0
1766990434707,-1,4434.295,-15.807,-1.0064947468958931,SL,3.56485,2025-26,50.0
1766995206649,1,4465.872,-16.038,-1.0104586693548387,SL,27.8587,2025-26,50.0
1766997748104,-1,4433.331,33.331,1.9995800587917691,TP,22.317083333333333,2025-26,50.0
1767000601029,-1,4383.795,33.795,2.08546744831842,TP,30.510083333333334,2025-26,50.0
1767002818805,-1,4334.385,-15.8,-1.0118475824527697,SL,549.3667,2025-26,50.0
1767037811820,-1,4334.625,-15.437,-1.0040325203252032,SL,56.11441666666666,2025-26,50.0
1767045716972,1,4365.495,-15.5,-1.000322684737012,SL,328.15203333333335,2025-26,50.0
1767083524813,-1,4384.605,34.605,2.247807729782397,TP,376.88218333333333,2025-26,50.0
1767113833574,-1,4334.565,-15.48,-1.0029154518950438,SL,187.22296666666668,2025-26,50.0
1767126904396,1,4365.345,-15.726,-1.024828934506354,SL,81.43721666666667,2025-26,50.0
1767139020254,-1,4334.455,34.455,2.21646831778707,TP,54.771283333333336,2025-26,50.0
