t_ms,dir,entry,pnl_usd,pnl_R,tag,hold_min,year,S
1730881836472,-1,2674.788,-10.207,-0.1357097271711961,TIME,3387.619833333333,2024-25,250.0
1744191354362,1,3075.885,160.9,2.120313632470185,TIME,3321.6904,2024-25,250.0
1744803755522,1,3325.425,1.91,0.025323168710639707,TIME,1755.9209166666667,2024-25,250.0
1745311951665,-1,3424.565,127.13,1.685291973221979,TIME,4317.641,2024-25,250.0
1746439563748,1,3325.535,31.93,0.42271794532336004,TIME,4319.994316666666,2024-25,250.0
1747226524205,-1,3174.625,-75.39,-1.0001990049751244,SL,1796.8141333333333,2024-25,250.0
1747378356697,-1,3174.515,-75.53,-1.0005961449294563,SL,3685.2627,2024-25,250.0
1747858311362,1,3325.245,31.33,0.4163731809422553,TIME,2688.12965,2024-25,250.0
1748520284635,1,3325.056,-35.101,-0.46766414410573437,TIME,1731.33805,2024-25,250.0
1751331803201,1,3325.352,14.663,0.19459337509289734,TIME,4310.5954,2024-25,250.0
